tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
KP,04h35m50.36s,68.959816,-64d01m37.34s,-64.027039,10.845,0.035,-0.035,0.0,-0.499,0.052,-0.052,0.0,2460201.638583,0.000127,-0.000127,0,2.8493825,3e-07,-3e-07,0,3.567,0.053,-0.053,0,8049.0,25.0232,-25.0232,0,16.3869,0.734704,-0.734704,0,2005.83,,,,1864.0,,,,10.3157,0.006,-0.006,0,364.411,2.729,-2.729,0,6900.0,,,0,4.438,,,0,1.77,0.08,-0.08,0,2019-05-07 17:42:35,2023-11-16 16:02:02
APC,19h57m09.84s,299.290995,-48d56m04.11s,-48.934476,2.224,0.286,-0.286,0.0,-14.604,0.228,-0.228,0.0,2460149.536226,0.001995,-0.001995,0,2.0685633,4e-06,-4e-06,0,0.373,0.065,-0.065,0,502.0,169.202,-169.202,0,3.89739,0.417306,-0.417306,0,24.409,,,,619.0,,,,9.6652,0.006,-0.006,0,128.491,3.3745,-3.3745,0,5687.9,76.0,-76.0,0,4.6,0.12,-0.12,0,1.14,0.07,-0.07,0,2019-08-16 20:20:42,2023-10-16 16:02:02
FP,18h58m45.34s,284.688908,-41d14m32.94s,-41.242483,24.978,0.089,-0.089,0.0,-71.79,0.091,-0.091,0.0,2458654.253249,0.003078,-0.003078,0,0.540933,0.000107,-0.000107,0,1.674337,0.329757,-0.329757,0,257.347459,27.641214,-27.641214,0,2.28501,0.57323,-0.57323,0,,,,,,,,,9.7345,0.006,-0.006,0,133.171,0.6935,-0.6935,0,5525.0,186.0,-186.0,0,4.25342,0.29667,-0.29667,0,1.21935,0.16458,-0.16458,0,2019-08-16 20:20:44,2021-10-29 12:59:15
CP,02h32m29.03s,38.120968,-78d01m25.26s,-78.023683,107.847,0.045,-0.045,0.0,30.732,0.042,-0.042,0.0,2460177.200429,0.001332,-0.001332,0,4.1150576,5.6e-06,-5.6e-06,0,1.08,0.323,-0.323,0,487.0,50.8548,-50.8548,0,2.30057,0.16833,-0.16833,0,77.3573,,,,826.0,,,,9.478,0.006,-0.006,0,82.1733,0.1632,-0.1632,0,5394.0,185.0,-185.0,0,4.50942,0.276077,-0.276077,0,0.89,0.05,-0.05,0,2019-08-16 20:20:47,2023-10-16 16:02:02
CP,19h44m00.94s,296.003935,-47d33m43.31s,-47.56203,-3.457,0.124,-0.124,0.0,-100.891,0.072,-0.072,0.0,2458656.668478,0.001185,-0.001185,0,6.4438657,1.65e-05,-1.65e-05,0,1.9309449,0.3014965,-0.3014965,0,1121.9512275,76.157646,-76.157646,0,2.460344,1.638728,-1.638728,0,60.831305,,,,712.2812841,,,,10.0059,0.006,-0.006,0,68.0726,0.362,-0.362,0,4803.0,178.0,-178.0,0,4.52079,2.00348,-2.00348,0,0.737189,0.0567035,-0.0567035,0,2019-08-16 20:20:42,2024-04-25 10:08:01
CP,19h44m00.94s,296.003935,-47d33m43.31s,-47.56203,-3.457,0.124,-0.124,0.0,-100.891,0.072,-0.072,0.0,2458664.490132,0.001696,-0.001696,0,12.2265595,2.69e-05,-2.69e-05,0,2.1904379,0.4219775,-0.4219775,0,1206.3693293,86.60944,-86.60944,0,2.6014766,1.7533404,-1.7533404,0,25.8970378,,,,575.3502049,,,,10.0059,0.006,-0.006,0,68.0726,0.362,-0.362,0,4803.0,178.0,-178.0,0,4.52079,2.00348,-2.00348,0,0.737189,0.0567035,-0.0567035,0,2019-08-16 20:20:42,2024-04-25 10:08:01
KP,19h05m28.02s,286.36675,-50d04m02.46s,-50.06735,7.315,0.037,-0.037,0.0,-0.862,0.029,-0.029,0.0,2458654.347994,0.002094,-0.002094,0,2.160344,0.000276,-0.000276,0,1.828854,0.14481,-0.14481,0,19357.992992,1487.6189,-1487.6189,0,22.503541,17.500204,-17.500204,0,,,,,,,,,13.2851,0.006,-0.006,0,639.004,9.4715,-9.4715,0,5780.0,,,0,4.32928,,,0,1.2,,,0,2019-08-16 20:20:41,2021-10-29 12:59:15
KP,19h00m23.16s,285.096517,-54d53m36.03s,-54.893341,3.99,0.054,-0.054,0.0,-37.19,0.042,-0.042,0.0,2458657.832537,0.001239,-0.001239,0,4.606184,0.000392,-0.000392,0,3.121643,0.078877,-0.078877,0,13793.034867,1031.5532,-1031.5532,0,12.962219,0.582183,-0.582183,0,,,,,,,,,11.9707,0.006,-0.006,0,353.891,4.919,-4.919,0,5670.0,,,0,4.3925,,,0,1.07,,,0,2019-08-16 20:20:44,2021-10-29 12:59:15
KP,19h14m41.28s,288.672005,-59d34m45.66s,-59.57935,3.125,0.031,-0.031,0.0,6.146,0.029,-0.029,0.0,2458656.987874,0.000501,-0.000501,0,3.1316735,3.3e-06,-3.3e-06,0,2.4579197,0.0815638,-0.0815638,0,14915.6943722,307.91364,-307.91364,0,9.4995191,0.3442331,-0.3442331,0,148.6544991,,,,890.5622134,,,,13.1686,0.006,-0.006,0,263.609,1.659,-1.659,0,4351.0,167.0,-167.0,0,4.438,,,0,0.76701,,,0,2019-08-16 20:20:44,2024-03-14 16:54:32
KP,18h57m35.94s,284.399762,-49d08m18.65s,-49.138513,11.096,0.044,-0.044,0.0,-5.764,0.042,-0.042,0.0,2458656.633231,0.001251,-0.001251,0,3.180362,0.000247,-0.000247,0,2.111521,0.106258,-0.106258,0,21192.463324,682.47424,-682.47424,0,13.446487,0.600679,-0.600679,0,,,,,,,,,13.2887,0.006,-0.006,0,535.383,7.8145,-7.8145,0,5498.0,,,0,4.47934,,,0,0.92,,,0,2019-08-16 20:20:41,2021-10-29 12:59:15
KP,19h17m55.01s,289.479212,-32d51m36.45s,-32.860124,-16.778,0.108,-0.108,0.0,-31.803,0.089,-0.089,0.0,2460147.378764,0.000256,-0.000256,0,2.9776446,8e-07,-8e-07,0,2.962,0.099,-0.099,0,13022.0,123.052,-123.052,0,14.4339,0.765765,-0.765765,0,758.324,,,,1461.0,,,,10.4293,0.006,-0.006,0,197.996,3.038,-3.038,0,5703.0,188.0,-188.0,0,4.25824,0.298282,-0.298282,0,1.22,0.06,-0.06,0,2019-08-16 20:20:41,2023-10-16 16:02:02
KP,20h55m07.98s,313.783239,-34d08m08.7s,-34.135751,26.376,0.078,-0.078,0.0,-44.947,0.059,-0.059,0.0,2460176.993334,0.000449,-0.000449,0,3.9502008,2.6e-06,-2.6e-06,0,4.444,0.046,-0.046,0,13914.0,95.9899,-95.9899,0,20.5357,0.899664,-0.899664,0,1009.38,,,,1570.0,,,,9.6433,0.006,-0.006,0,211.211,2.4835,-2.4835,0,6153.0,,,0,4.18077,,,0,1.71,0.07,-0.07,0,2018-09-05 18:49:20,2023-11-15 16:02:02
FP,19h17m54.85s,289.478541,-32d51m40.78s,-32.861327,,,,,,,,,2458655.579241,0.000532,-0.000532,0,2.9776152,9.78e-05,-9.78e-05,0,3.25697,0.030226,-0.030226,0,43218.111683,416.72778,-416.72778,0,26.88423,0.196978,-0.196978,0,873.27,,,,1386.5,,,,15.7114,0.023,-0.023,0,,,,0,5740.0,,,0,4.29219,,,0,1.28,,,0,2019-08-16 20:20:41,2021-10-29 12:59:15
KP,18h40m44.2s,280.184169,-58d27m33.8s,-58.459388,-27.094,0.052,-0.052,0.0,-30.897,0.048,-0.048,0.0,2458655.394059,0.000376,-0.000376,0,3.5544026,2e-06,-2e-06,0,2.0550535,0.0377042,-0.0377042,0,10164.8753396,290.74887,-290.74887,0,13.200677,0.7620152,-0.7620152,0,515.0014435,,,,1214.9876435,,,,11.5803,0.006,-0.006,0,290.198,2.937,-2.937,0,5639.0,188.0,-188.0,0,4.37172,2.00387,-2.00387,0,1.11499,0.0591758,-0.0591758,0,2019-08-16 20:20:42,2025-08-29 16:00:02
FP,05h02m30.55s,75.627307,-72d54m50.39s,-72.913998,1.679,0.043,-0.043,0.0,32.797,0.04,-0.04,0.0,2459211.732146,0.002195,-0.002195,0,12.8379689,0.0031236,-0.0031236,0,9.8464123,0.1878411,-0.1878411,0,10539.0192794,361.00934,-361.00934,0,25.4886382,1.376776,-1.376776,0,374.129,,,,1225.0,,,,11.7106,0.006,-0.006,0,703.878,10.696,-10.696,0,5765.0,189.0,-189.0,0,4.34773,2.00358,-2.00358,0,2.4494,0.11699,-0.11699,0,2019-08-16 20:20:43,2021-10-29 12:59:15
CP,19h09m56.26s,287.484402,-49d39m53.79s,-49.664942,3.827,0.058,-0.058,0.0,4.878,0.038,-0.038,0.0,2459036.472812,0.001293,-0.001293,0,3.9228016,1.22e-05,-1.22e-05,0,1.8736007,0.0798146,-0.0798146,0,31510.9004906,1047.8658,-1047.8658,0,13.3368705,0.4312808,-0.4312808,0,91.167589,,,,788.0973496,,,,13.6699,0.006,-0.006,0,300.67,3.806,-3.806,0,4444.0,168.0,-168.0,0,4.438,,,0,0.6983,,,0,2019-08-16 20:20:43,2021-12-09 10:10:02
CP,20h39m53.09s,309.971209,-65d26m58.92s,-65.449699,-99.737,0.023,-0.023,0.0,-59.95,0.039,-0.039,0.0,2458654.249503,0.000554,-0.000554,0,0.6047392,5.6e-06,-5.6e-06,0,1.0403847,0.2214539,-0.2214539,0,1027.6833479,64.46101,-64.46101,0,1.8625587,1.4926332,-1.4926332,0,528.0253155,,,,1222.5973095,,,,11.1186,0.007,-0.007,0,61.4592,0.09435,-0.09435,0,4046.0,170.0,-170.0,0,4.60963,0.230678,-0.230678,0,0.580337,0.0172756,-0.0172756,0,2019-08-16 20:20:48,2024-09-09 10:08:01
KP,19h38m32.09s,294.633694,-55d19m48.97s,-55.330269,5.382,0.051,-0.051,0.0,-38.112,0.047,-0.047,0.0,2458654.163257,0.000119,-0.000119,0,2.5495611,7e-07,-7e-07,0,2.6173308,0.0193336,-0.0193336,0,14921.4021936,81.960434,-81.960434,0,12.9171288,0.6510275,-0.6510275,0,757.1284067,,,,1337.8645148,,,,11.2474,0.006,-0.006,0,248.46,2.1455,-2.1455,0,5659.0,,,0,4.44653,,,0,1.03997,0.0519397,-0.0519397,0,2019-08-16 20:20:48,2024-09-09 10:08:01
CP,20h27m42.88s,306.928646,-56d27m44.23s,-56.462287,424.414,0.073,-0.073,0.0,-1230.62,0.073,-0.073,0.0,2458654.10332,0.000362,-0.000362,0,0.5182425,4.2e-06,-4.2e-06,0,0.8565249,0.0753501,-0.0753501,0,831.8920424,40.76848,-40.76848,0,1.3485121,0.0900143,-0.0900143,0,255.1405815,,,,1019.3295979,,,,10.1165,0.007,-0.007,0,20.373,0.0192,-0.0192,0,3325.0,102.0,-102.0,0,4.88693,0.098941,-0.098941,0,0.390989,0.0117402,-0.0117402,0,2019-08-16 20:20:48,2024-09-09 10:08:01
KP,21h07m50.76s,316.96148,-26d05m48.19s,-26.09672,3.479,0.063,-0.063,0.0,-10.313,0.038,-0.038,0.0,2458328.08383,0.000439,-0.000439,0,3.0440541,4.3e-06,-4.3e-06,0,2.5984575,0.0611654,-0.0611654,0,22236.0165376,490.51093,-490.51093,0,12.1086799,0.2679916,-0.2679916,0,315.9871326,,,,1075.3184542,,,,13.163,0.01,-0.01,0,421.855,8.339,-8.339,0,5523.0,,,0,4.52192,,,0,0.809868,,,0,2018-09-05 18:49:20,2021-10-29 12:59:15
KP,17h55m33.77s,268.890707,-61d44m50.64s,-61.7474,1.031,0.04,-0.04,0.0,-17.577,0.041,-0.041,0.0,2458653.973305,0.00013,-0.00013,0,1.3484961,6e-07,-6e-07,0,2.4074261,0.0218727,-0.0218727,0,18463.7636682,122.78925,-122.78925,0,15.8824638,0.8602182,-0.8602182,0,2706.9606225,,,,1839.6713042,,,,12.2851,0.006,-0.006,0,494.182,12.174,-12.174,0,6346.0,,,0,4.38484,,,0,1.14759,0.061613,-0.061613,0,2019-08-16 20:20:49,2024-09-09 10:08:01
APC,05h10m25.3s,77.605399,-59d32m08.39s,-59.535664,1.584,1.171,-1.171,0.0,17.711,1.171,-1.171,0.0,2460041.175097,0.00086,-0.00086,0,3.2541181,8e-07,-8e-07,0,4.341,0.018,-0.018,0,13620.0,0.118046,-0.118046,0,14.9476,,,0,1436.45,,,,,,,,11.6577,0.006,-0.006,0,444.066,,,0,6102.0,193.0,-193.0,0,4.28649,2.00486,-2.00486,0,1.28,,,0,2019-08-16 20:20:49,2023-07-12 16:02:01
FP,15h52m00.24s,238.001011,-76d29m36.56s,-76.49349,-5.338,0.041,-0.041,0.0,-9.267,0.054,-0.054,0.0,2458630.77194,0.0028,-0.0028,0,9.30992,0.00209,-0.00209,0,3.464,0.232,-0.232,0,2220.0,1.39456,-1.39456,0,14.2968,0.777875,-0.777875,0,215.208,,,,1067.0,,,,9.4142,0.006,-0.006,0,416.25,5.019,-5.019,0,6907.0,135.5,-135.5,0,3.63,0.09,-0.09,0,3.09,0.14,-0.14,0,2019-08-06 19:30:24,2021-10-29 12:59:15
FA,18h09m14.73s,272.311383,-76d18m03.44s,-76.300955,-23.549,0.047,-0.047,0.0,-45.079,0.054,-0.054,0.0,2458626.38955,0.00222,-0.00222,0,1.15395,0.00017,-0.00017,0,2.236,0.103,-0.103,0,1550.0,1.67219,-1.67219,0,5.48364,0.324737,-0.324737,0,3534.3,,,,2148.0,,,,10.4613,0.006,-0.006,0,240.901,1.98,-1.98,0,6093.0,131.0,-131.0,0,4.2,0.08,-0.08,0,1.4,0.07,-0.07,0,2019-08-06 19:30:24,2021-10-29 12:59:15
FP,15h15m22.33s,228.84306,-52d53m09.56s,-52.885989,-10.161,0.125,-0.125,0.0,-5.871,0.125,-0.125,0.0,2458643.10264,0.00488,-0.00488,0,4.73703,0.00453,-0.00453,0,3.902,0.481,-0.481,0,2410.0,1380.87,-1380.87,0,25.7144,10.2479,-10.2479,0,53821.0,,,,4243.0,,,,10.3918,0.01,-0.01,0,778.127,35.06,-35.06,0,11600.0,368.2,-368.2,0,4.13,0.07,-0.07,0,2.48,0.13,-0.13,0,2019-08-06 19:30:00,2021-10-29 12:59:15
KP,20h52m51.71s,313.215475,-25d41m14.55s,-25.687376,1.053,0.052,-0.052,0.0,-9.881,0.029,-0.029,0.0,2458326.127479,0.000478,-0.000478,0,2.76676,2.5e-06,-2.5e-06,0,2.6872178,0.0726354,-0.0726354,0,14947.4387827,290.84625,-290.84625,0,12.2867389,0.3063938,-0.3063938,0,505.8840075,,,,1209.5741229,,,,13.2366,0.007,-0.007,0,513.011,9.1275,-9.1275,0,5346.0,,,0,4.48823,,,0,0.984866,,,0,2018-09-05 18:34:19,2024-09-09 10:08:01
FP,16h08m03.92s,242.016315,-68d35m19.8s,-68.588832,5.989,0.034,-0.034,0.0,2.514,0.049,-0.049,0.0,2458628.96316,0.0022,-0.0022,0,2.19296,0.0003,-0.0003,0,4.586,0.079,-0.079,0,4933.74,704.212,-704.212,0,22.7769,8.69015,-8.69015,0,31883.5,,,,3722.0,,,,10.0196,0.006,-0.006,0,566.502,11.2155,-11.2155,0,7009.8,184.2,-184.2,0,3.6,0.61,-0.61,0,2.95,0.16,-0.16,0,2019-08-06 19:30:00,2021-10-29 12:59:15
FP,14h28m05.49s,217.022882,-64d38m03.43s,-64.634285,-49.039,0.037,-0.037,0.0,-21.072,0.055,-0.055,0.0,2458601.38096,0.00061,-0.00061,0,1.1923,3e-05,-3e-05,0,3.119,0.024,-0.024,0,3730.0,297.774,-297.774,0,30.666,4.10377,-4.10377,0,40771.2,,,,3958.0,,,,9.0039,0.006,-0.006,0,209.919,1.7045,-1.7045,0,6534.0,136.4,-136.4,0,3.95,0.09,-0.09,0,2.04,0.09,-0.09,0,2019-08-06 19:29:59,2021-10-29 12:59:15
FP,14h23m13.26s,215.805264,-63d02m45.54s,-63.045983,-3.135,0.134,-0.134,0.0,-4.442,0.203,-0.203,0.0,2458601.33791,0.00465,-0.00465,0,11.47606,0.00162,-0.00162,0,6.083,0.44,-0.44,0,3050.0,1149.79,-1149.79,0,,,,0,,,,,,,,,10.0067,0.168,-0.168,0,1710.22,633.01,-633.01,0,,,,0,,,,0,,,,0,2019-08-06 19:29:59,2021-10-29 12:59:15
APC,15h21m59.72s,230.498827,-53d49m10.56s,-53.819601,-2.718,0.102,-0.102,0.0,-4.896,0.092,-0.092,0.0,2459360.160536,0.001302,-0.001302,0,0.5971314,1.4e-06,-1.4e-06,0,0.468,0.109,-0.109,0,910.0,12.7147,-12.7147,0,9.08382,0.96597,-0.96597,0,1596.43,,,,1760.0,,,,9.9806,0.007,-0.007,0,426.003,9.675,-9.675,0,7710.0,140.2,-140.2,0,3.98,0.08,-0.08,0,2.28,0.09,-0.09,0,2019-08-06 19:29:59,2022-10-05 10:10:01
FP,08h55m18.4s,133.826684,-73d10m23.91s,-73.173308,-21.883,0.034,-0.034,0.0,19.084,0.046,-0.046,0.0,2459307.93577,0.002752,-0.002752,0,0.9209526,0.0001855,-0.0001855,0,1.8602735,0.4647613,-0.4647613,0,360.8801529,42.466145,-42.466145,0,5.7349089,4.2950416,-4.2950416,0,32740.3629399,,,,3430.7622437,,,,10.11,0.006,-0.006,0,490.288,5.048,-5.048,0,6553.0,136.4,-136.4,0,3.65,0.09,-0.09,0,2.8908899,0.125277,-0.125277,0,2019-08-12 16:22:54,2021-10-29 12:59:15
CP,12h39m06.21s,189.775859,-74d34m26.47s,-74.57402,-50.359,0.039,-0.039,0.0,-6.874,0.04,-0.04,0.0,2459376.410518,0.001678,-0.001678,0,9.188506,2.88e-05,-2.88e-05,0,2.492,0.153,-0.153,0,460.0,0.427735,-0.427735,0,2.16591,0.121765,-0.121765,0,63.4589,,,,786.0,,,,8.7215,0.006,-0.006,0,79.5561,0.14855,-0.14855,0,5876.0,124.0,-124.0,0,4.48,0.08,-0.08,0,0.98,0.04,-0.04,0,2019-08-12 16:22:54,2024-09-10 10:08:02
CP,12h39m06.21s,189.775859,-74d34m26.47s,-74.57402,-50.359,0.039,-0.039,0.0,-6.874,0.04,-0.04,0.0,2459344.461827,0.00261,-0.00261,0,13.9028391,0.0013871,-0.0013871,0,2.1264429,0.4109736,-0.4109736,0,647.2701039,70.93129,-70.93129,0,2.6136848,1.333298,-1.333298,0,77.4841883,,,,756.6987586,,,,8.7215,0.006,-0.006,0,79.5561,0.14855,-0.14855,0,5876.0,124.0,-124.0,0,4.48,0.08,-0.08,0,0.983215,0.0449925,-0.0449925,0,2022-03-24 22:19:26,2023-03-03 12:03:04
CP,12h50m21.43s,192.589285,-88d07m16s,-88.121111,-18.776,0.039,-0.039,0.0,-18.086,0.039,-0.039,0.0,2458629.909082,0.000837,-0.000837,0,10.1826983,1.29e-05,-1.29e-05,0,2.8275109,0.2582998,-0.2582998,0,667.4752458,45.255642,-45.255642,0,3.0538057,0.7958977,-0.7958977,0,198.394783,,,,957.1991659,,,,8.7581,0.006,-0.006,0,105.096,0.266,-0.266,0,6153.0,194.0,-194.0,0,4.34814,0.271419,-0.271419,0,1.14582,0.0509699,-0.0509699,0,2019-08-16 20:20:49,2024-02-13 10:08:02
CP,21h54m52.36s,328.718171,-77d20m19.69s,-77.338802,224.864,0.062,-0.062,0.0,-186.625,0.057,-0.057,0.0,2460140.220927,0.00099,-0.00099,0,6.441006,6e-06,-6e-06,0,1.812,0.505,-0.505,0,914.0,46.8059,-46.8059,0,2.56374,0.19448,-0.19448,0,87.8902,,,,853.0,,,,7.3661,0.006,-0.006,0,23.606,0.0179,-0.0179,0,4867.0,179.0,-179.0,0,4.438,,,0,0.8,0.06,-0.06,0,2019-08-16 20:20:46,2023-12-03 12:03:15
KP,00h22m28.45s,5.618525,-59d56m33.32s,-59.942589,-22.309,0.036,-0.036,0.0,-4.893,0.034,-0.034,0.0,2458328.039934,0.000227,-0.000227,0,3.1743504,1.7e-06,-1.7e-06,0,2.751086,0.0309315,-0.0309315,0,15457.3247576,155.05025,-155.05025,0,14.9172256,0.8283901,-0.8283901,0,718.9096994,,,,1320.6518234,,,,11.6714,0.006,-0.006,0,342.14,2.912,-2.912,0,5943.0,,,0,4.42524,,,0,1.15706,0.0633669,-0.0633669,0,2018-11-14 15:06:55,2024-09-09 10:08:01
FP,00h36m30.27s,9.126138,-83d34m01.44s,-83.567067,-0.23,0.054,-0.054,0.0,1.169,0.043,-0.043,0.0,2459044.494531,0.002861,-0.002861,0,20.0731588,8.61e-05,-8.61e-05,0,3.8449215,0.5039405,-0.5039405,0,1152.9645461,68.35146,-68.35146,0,4.0506906,1.0627592,-1.0627592,0,69.3993155,,,,736.1368293,,,,10.5135,0.006,-0.006,0,205.43,1.1895,-1.1895,0,6033.0,129.5,-129.5,0,4.37,0.08,-0.08,0,1.14849,0.0522613,-0.0522613,0,2019-08-15 15:39:13,2024-10-18 10:08:02
FP,21h18m12.35s,319.551469,-77d31m44.81s,-77.529113,16.363,0.037,-0.037,0.0,-5.515,0.047,-0.047,0.0,2459058.79277,0.00073,-0.00073,0,2.66903,1e-05,-1e-05,0,1.548,0.285,-0.285,0,3110.0,1.55398,-1.55398,0,9.36823,0.500837,-0.500837,0,429.86,,,,1268.0,,,,10.5891,0.006,-0.006,0,262.794,1.538,-1.538,0,5803.5,120.9,-120.9,0,4.07,0.08,-0.08,0,1.56,0.08,-0.08,0,2019-08-15 15:39:15,2024-09-07 10:08:02
FP,17h32m00.77s,263.003209,-76d51m29.75s,-76.858265,-33.273,0.035,-0.035,0.0,-100.013,0.038,-0.038,0.0,2458627.80423,0.00276,-0.00276,0,6.63371,0.00059,-0.00059,0,2.122,0.26,-0.26,0,1555.34,2.04117,-2.04117,0,2.75375,0.16093,-0.16093,0,22.9987,,,,610.0,,,,10.5652,0.006,-0.006,0,58.0624,0.07515,-0.07515,0,4138.1,94.2,-94.2,0,4.54,0.12,-0.12,0,0.63,0.03,-0.03,0,2019-08-15 15:39:15,2024-09-07 10:08:02
FP,18h38m53.11s,279.721286,-85d42m32.89s,-85.709137,147.495,0.214,-0.214,0.0,-42.057,0.258,-0.258,0.0,2459367.034327,0.003108,-0.003108,0,341.2811281,0.0045871,-0.0045871,0,6.303026,0.2728898,-0.2728898,0,972.5797241,54.08448,-54.08448,0,4.7531892,0.3291192,-0.3291192,0,121.1597998,,,,846.173434,,,,7.5622,0.006,-0.006,0,70.0154,0.6784,-0.6784,0,6058.6,110.5,-110.5,0,4.2,0.08,-0.08,0,1.39203,0.060098,-0.060098,0,2019-08-15 15:39:15,2025-01-20 12:03:29
CP,10h22m25.89s,155.607863,-82d13m07.93s,-82.218869,9.065,0.045,-0.045,0.0,2.896,0.041,-0.041,0.0,2459336.073646,0.000176,-0.000176,0,4.0782392,1.7e-06,-1.7e-06,0,4.8475616,0.0254922,-0.0254922,0,6046.6959687,29.462303,-29.462303,0,13.898174,0.6260191,-0.6260191,0,1619.0081232,,,,1617.8267296,,,,10.0068,0.006,-0.006,0,281.314,2.017,-2.017,0,6501.0,138.9,-138.9,0,4.08,0.09,-0.09,0,1.74836,0.0780452,-0.0780452,0,2019-08-15 15:39:15,2024-02-15 10:08:02
FP,18h16m53.19s,274.221618,-68d11m52s,-68.197779,6.355,0.048,-0.048,0.0,-13.85,0.058,-0.058,0.0,2458655.54872,0.00098,-0.00098,0,7.14386,0.00054,-0.00054,0,1.467,0.223,-0.223,0,11146.4,53.8514,-53.8514,0,22.1531,1.97652,-1.97652,0,,,,,,,,,9.941,0.006,-0.006,0,417.08,7.204,-7.204,0,7860.0,220.0,-220.0,0,4.15,0.07,-0.07,0,1.91,0.11,-0.11,0,2019-08-15 15:39:15,2021-10-29 12:59:15
FP,02h00m47.64s,30.198486,-77d36m37.35s,-77.610376,58.003,0.047,-0.047,0.0,-33.25,0.036,-0.036,0.0,2459083.35168,0.00176,-0.00176,0,7.04083,3e-05,-3e-05,0,2.979,0.235,-0.235,0,1580.0,458.747,-458.747,0,8.46404,2.20234,-2.20234,0,852.336,,,,1505.0,,,,9.7906,0.006,-0.006,0,102.238,0.2185,-0.2185,0,5317.0,65.7,-65.7,0,4.49,0.08,-0.08,0,0.91,0.05,-0.05,0,2019-08-15 15:39:14,2024-09-07 10:08:02
KP,00h03m05.88s,0.774487,-62d28m09.54s,-62.469317,2.894,0.024,-0.024,0.0,4.911,0.025,-0.025,0.0,2458326.105486,0.000396,-0.000396,0,2.1061569,2.6e-06,-2.6e-06,0,1.4688934,0.056278,-0.056278,0,12142.2238514,514.4283,-514.4283,0,13.086872,2.512208,-2.512208,0,691.8428073,,,,1308.0417533,,,,13.183,0.006,-0.006,0,508.842,3.896,-3.896,0,5380.0,,,0,4.4337,,,0,0.940697,,,0,2018-10-22 18:35:39,2024-03-14 16:54:32
FP,19h07m10.04s,286.791829,-58d41m50.07s,-58.697242,3.879,0.068,-0.068,0.0,-6.843,0.063,-0.063,0.0,2460146.990136,0.00038,-0.00038,0,2.4545635,1e-06,-1e-06,0,2.321,0.262,-0.262,0,4248.0,54.2672,-54.2672,0,11.1276,0.467151,-0.467151,0,2162.73,,,,1899.0,,,,9.6789,0.006,-0.006,0,243.838,2.659,-2.659,0,6610.0,128.4,-128.4,0,4.15,0.08,-0.08,0,1.64,0.07,-0.07,0,2019-08-15 15:39:14,2023-08-28 10:08:02
FP,19h25m29.71s,291.373783,-60d56m27.75s,-60.941042,15.517,0.051,-0.051,0.0,-8.387,0.05,-0.05,0.0,2460131.889805,0.006762,-0.006762,0,11.4756978,8.85e-05,-8.85e-05,0,0.808,0.521,-0.521,0,8341.0,2131.75,-2131.75,0,14.1098,4.18181,-4.18181,0,11.4585,,,,512.0,,,,9.3871,0.006,-0.006,0,312.461,4.28,-4.28,0,7262.0,134.8,-134.8,0,4.0,0.08,-0.08,0,2.13,0.08,-0.08,0,2019-08-15 15:39:14,2023-09-14 16:02:01
FP,10h54m30.94s,163.628917,-87d16m11.05s,-87.269735,-5.215,0.043,-0.043,0.0,-8.358,0.042,-0.042,0.0,2458626.54168,0.00585,-0.00585,0,2.78186,0.0005,-0.0005,0,2.456,0.428,-0.428,0,490.0,1.16068,-1.16068,0,4.92567,0.331864,-0.331864,0,1323.21,,,,1680.0,,,,9.5162,0.006,-0.006,0,292.085,1.9425,-1.9425,0,6819.0,137.6,-137.6,0,3.92,0.09,-0.09,0,2.21,0.09,-0.09,0,2019-08-15 15:39:13,2021-10-29 12:59:15
FP,21h54m50.6s,328.710839,-77d20m14.76s,-77.337433,247.896,0.187,-0.187,0.0,-157.626,0.158,-0.158,0.0,2460140.221205,0.000932,-0.000932,0,6.4410082,6.6e-06,-6.6e-06,0,1.798,0.304,-0.304,0,7076.0,288.828,-288.828,0,4.59203,0.175872,-0.175872,0,8.2114,,,,471.0,,,,9.66865,0.007,-0.007,0,23.8853,0.05215,-0.05215,0,3469.0,157.0,-157.0,0,4.71,0.01,-0.01,0,0.53,0.02,-0.02,0,2019-08-15 15:39:14,2023-08-30 10:08:02
