kepid,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
7286911,CONFIRMED,0.99,0,0,0,0,11.55562042,3.102e-05,-3.102e-05,138.19752,0.00207,-0.00207,0.874,0.053,-0.621,1.6758,0.0649,-0.0649,441.5,22.7,-22.7,2.11,0.25,-0.09,703.0,,,57.75,18.51,-7.64,22.7,1.0,q1_q17_dr25_tce,5420.0,73.0,-81.0,4.555,0.019,-0.097,0.85,0.101,-0.034,293.32242,42.86747,14.816
8591173,CONFIRMED,1.0,0,0,0,0,12.2885046,0.0001092,-0.0001092,141.61869,0.00771,-0.00771,0.632,0.309,-0.406,2.807,0.232,-0.232,342.1,33.7,-33.7,3.22,1.5,-1.82,913.0,,,164.61,237.14,-136.91,12.0,1.0,q1_q17_dr25_tce,5109.0,169.0,-138.0,3.96,0.616,-0.264,1.671,0.775,-0.947,301.34286,44.672211,14.414
6962109,CONFIRMED,0.969,0,0,0,0,17.13263125,7.892e-05,-7.892e-05,147.1546,0.00403,-0.00403,0.298,0.153,-0.298,3.0555,0.0958,-0.0958,850.2,37.4,-37.4,2.31,0.51,-0.22,611.0,,,32.91,23.07,-9.33,26.4,1.0,q1_q17_dr25_tce,5477.0,182.0,-182.0,4.578,0.036,-0.144,0.794,0.176,-0.075,295.56799,42.478298,15.842
5706595,CONFIRMED,1.0,0,0,0,0,19.0231361,0.0001151,-0.0001151,139.65988,0.00447,-0.00447,0.698,0.243,-0.493,3.431,0.13,-0.13,401.6,21.5,-21.5,2.04,0.27,-0.15,647.0,,,41.5,14.82,-7.87,19.7,1.0,q1_q17_dr25_tce,5569.0,75.0,-83.0,4.459,0.059,-0.11,0.954,0.128,-0.069,292.17114,40.916309,15.198
5706595,CONFIRMED,1.0,0,0,0,0,4.57948235,2.886e-05,-2.886e-05,135.09685,0.00547,-0.00547,0.055,0.393,-0.055,3.106,0.159,-0.159,207.1,12.0,-12.0,1.35,0.18,-0.1,1040.0,,,276.82,98.83,-52.49,20.0,2.0,q1_q17_dr25_tce,5569.0,75.0,-83.0,4.459,0.059,-0.11,0.954,0.128,-0.069,292.17114,40.916309,15.198
10489345,CONFIRMED,1.0,0,0,0,0,1.003931703,2.686e-06,-2.686e-06,132.09988,0.00247,-0.00247,0.023,0.435,-0.023,1.4361,0.0634,-0.0634,491.1,23.8,-23.8,1.6,0.16,-0.17,1419.0,,,962.58,369.98,-297.9,25.2,1.0,q1_q17_dr25_tce,4949.0,176.0,-176.0,4.552,0.072,-0.048,0.741,0.072,-0.079,298.30273,47.694031,15.942
10329469,CONFIRMED,0.998,0,0,0,0,55.8224775,0.00041,-0.00041,169.03741,0.00545,-0.00545,0.031,0.424,-0.031,5.457,0.17,-0.17,879.6,42.6,-42.6,2.13,0.28,-0.19,379.0,,,4.85,2.14,-1.23,23.7,1.0,q1_q17_dr25_tce,5162.0,153.0,-138.0,4.611,0.033,-0.083,0.736,0.097,-0.065,287.2977,47.455441,15.624
9717943,CONFIRMED,0.999,0,0,0,0,6.11010439,4.64e-05,-4.64e-05,136.91214,0.00587,-0.00587,0.284,0.175,-0.284,2.314,0.182,-0.182,59.7,5.9,-5.9,0.93,0.15,-0.05,1125.0,,,378.84,168.53,-70.64,11.8,1.0,q1_q17_dr25_tce,6213.0,112.0,-137.0,4.387,0.03,-0.113,1.195,0.191,-0.068,294.91156,46.491459,12.716
8026752,CONFIRMED,0.007,0,0,0,0,4.286866229,3.232e-06,-3.232e-06,138.614882,0.000611,-0.000611,0.757,0.018,-0.384,4.4726,0.0748,-0.0748,1321.9,9.9,-9.9,4.14,1.31,-0.43,1217.0,,,517.66,482.82,-158.26,167.3,1.0,q1_q17_dr25_tce,6228.0,172.0,-216.0,4.441,0.052,-0.208,1.049,0.332,-0.111,291.08014,43.860199,14.982
1872821,CONFIRMED,1.0,0,0,0,0,10.27380957,5.929e-05,-5.929e-05,134.65748,0.00505,-0.00505,0.125,0.334,-0.125,3.252,0.141,-0.141,352.8,20.5,-20.5,1.68,0.16,-0.08,799.0,,,96.27,24.4,-14.49,19.2,1.0,q1_q17_dr25_tce,5806.0,69.0,-87.0,4.528,0.023,-0.068,0.899,0.084,-0.045,292.42758,37.320808,14.909
8013439,CONFIRMED,1.0,0,0,0,0,13.39155154,5.939e-05,-5.939e-05,133.05499,0.0035,-0.0035,0.539,0.43,-0.33,3.391,0.107,-0.107,48.9,2.2,-2.2,1.58,0.25,-0.41,1180.0,,,459.23,206.89,-227.35,24.5,2.0,q1_q17_dr25_tce,6197.0,135.0,-111.0,3.837,0.233,-0.093,2.188,0.336,-0.576,285.1828,43.831078,10.421
8013439,CONFIRMED,1.0,0,0,0,0,5.62904396,2.165e-05,-2.165e-05,134.74679,0.00305,-0.00305,0.237,0.223,-0.237,3.7295,0.0876,-0.0876,39.5,1.4,-1.4,1.39,0.21,-0.37,1576.0,,,1459.41,657.48,-722.5,32.2,1.0,q1_q17_dr25_tce,6197.0,135.0,-111.0,3.837,0.233,-0.093,2.188,0.336,-0.576,285.1828,43.831078,10.421
8013439,CONFIRMED,1.0,0,0,0,0,8.2562857,3.697e-05,-3.697e-05,137.9267,0.00336,-0.00336,0.816,0.142,-0.561,2.0378,0.0976,-0.0976,37.3,2.3,-2.3,1.49,0.23,-0.39,1387.0,,,874.56,394.0,-432.96,18.2,3.0,q1_q17_dr25_tce,6197.0,135.0,-111.0,3.837,0.233,-0.093,2.188,0.336,-0.576,285.1828,43.831078,10.421
7207061,CONFIRMED,1.0,0,0,0,0,12.33087921,4.972e-05,-4.972e-05,361.9744,0.0027,-0.0027,0.011,0.435,-0.011,3.0664,0.0807,-0.0807,872.2,33.5,-33.5,2.34,0.48,-0.2,671.0,,,47.99,32.3,-12.95,28.3,2.0,q1_q17_dr25_tce,5376.0,186.0,-186.0,4.576,0.034,-0.136,0.806,0.168,-0.067,293.82431,42.779701,15.886
6921944,CONFIRMED,1.0,0,0,0,0,4.421566535,9.726e-06,-9.726e-06,132.18465,0.00183,-0.00183,0.869,0.058,-0.583,2.1229,0.0576,-0.0576,684.0,25.3,-25.3,2.19,0.06,-0.1,729.0,,,66.94,9.53,-10.73,31.9,1.0,q1_q17_dr25_tce,4299.0,86.0,-86.0,4.604,0.033,-0.015,0.697,0.019,-0.032,281.11176,42.45491,15.18
9532052,CONFIRMED,0.999,0,0,0,0,15.72585941,6.277e-05,-6.277e-05,133.98774,0.00387,-0.00387,0.122,0.286,-0.122,3.8284,0.0841,-0.0841,1313.1,46.3,-46.3,2.69,0.25,-0.11,602.0,,,31.13,8.98,-4.79,32.7,1.0,q1_q17_dr25_tce,5332.0,106.0,-106.0,4.597,0.018,-0.077,0.755,0.069,-0.032,294.15332,46.166439,16.144
8164012,CONFIRMED,1.0,0,0,0,0,1.252753881,2.228e-06,-2.228e-06,133.17054,0.00148,-0.00148,0.4,0.041,-0.4,2.1472,0.0471,-0.0471,200.0,5.7,-5.7,2.44,0.37,-0.56,2199.0,,,5545.35,2235.3,-2431.33,40.5,1.0,q1_q17_dr25_tce,5907.0,80.0,-80.0,4.041,0.196,-0.084,1.705,0.261,-0.392,291.1452,44.062538,14.69
4140813,CONFIRMED,1.0,0,0,0,0,13.36019864,5.956e-05,-5.956e-05,131.81481,0.00356,-0.00356,0.534,0.329,-0.354,2.788,0.113,-0.113,699.9,37.5,-37.5,1.84,0.13,-0.11,520.0,,,17.3,4.76,-3.74,21.3,1.0,q1_q17_dr25_tce,4500.0,123.0,-137.0,4.638,0.018,-0.049,0.688,0.048,-0.04,286.47934,39.269958,15.637
8611781,CONFIRMED,0.978,0,0,0,0,76.957056,0.0006256,-0.0006256,192.33682,0.00684,-0.00684,0.638,0.06,-0.46,9.551,0.189,-0.189,367.1,15.8,-15.8,2.09,0.57,-0.37,451.0,,,9.81,7.76,-3.89,26.5,1.0,q1_q17_dr25_tce,5878.0,157.0,-157.0,4.363,0.153,-0.187,1.041,0.281,-0.187,286.00296,44.756592,14.353
5601258,CONFIRMED,1.0,0,0,0,0,8.84784273,3.369e-05,-3.369e-05,140.15085,0.00286,-0.00286,0.047,0.411,-0.047,2.0572,0.0995,-0.0995,460.2,25.8,-25.8,1.15,0.07,-0.07,479.0,,,12.48,2.69,-2.38,21.1,1.0,q1_q17_dr25_tce,3867.0,77.0,-84.0,4.718,0.027,-0.033,0.552,0.033,-0.033,285.08655,40.898998,14.911
7960980,CONFIRMED,0.999,0,0,0,0,9.98970266,4.169e-05,-4.169e-05,133.76102,0.00342,-0.00342,0.005,0.447,-0.005,3.7,0.109,-0.109,988.4,46.4,-46.4,2.48,0.42,-0.18,705.0,,,58.26,33.11,-14.82,24.1,1.0,q1_q17_dr25_tce,5265.0,184.0,-184.0,4.58,0.03,-0.112,0.81,0.137,-0.059,292.16858,43.779671,15.909
8107225,CONFIRMED,1.0,0,0,0,0,5.63252508,6.005e-06,-6.005e-06,133.81818,0.000867,-0.000867,0.455,0.023,-0.425,2.1448,0.0303,-0.0303,634.4,10.3,-10.3,2.04,0.28,-0.16,844.0,,,119.75,55.64,-29.25,70.9,1.0,q1_q17_dr25_tce,5216.0,157.0,-157.0,4.58,0.028,-0.105,0.804,0.113,-0.061,295.10995,43.915211,14.353
3458028,CONFIRMED,1.0,0,0,0,0,1.442592305,4.874e-06,-4.874e-06,134.07188,0.00278,-0.00278,0.207,0.248,-0.207,2.9698,0.0858,-0.0858,166.0,7.1,-7.1,2.67,0.67,-0.91,2700.0,,,12557.23,9301.91,-7901.93,27.1,1.0,q1_q17_dr25_tce,7216.0,203.0,-279.0,3.983,0.28,-0.151,2.043,0.507,-0.697,294.95892,38.591572,11.558
3342794,CONFIRMED,0.997,0,0,0,0,14.17222858,5.555e-05,-5.555e-05,142.60134,0.0032,-0.0032,0.869,0.048,-0.62,2.6297,0.083,-0.083,246.8,11.0,-11.0,2.39,0.38,-0.46,873.0,,,137.33,60.78,-55.22,24.5,1.0,q1_q17_dr25_tce,5845.0,105.0,-117.0,4.2,0.176,-0.108,1.314,0.209,-0.256,291.60718,38.410389,13.776
3342794,CONFIRMED,0.991,0,0,0,0,4.92031063,3.082e-05,-3.082e-05,135.40577,0.0051,-0.0051,0.242,0.204,-0.242,4.046,0.131,-0.131,81.0,5.2,-5.2,1.18,0.19,-0.23,1242.0,,,562.99,249.17,-226.36,17.7,2.0,q1_q17_dr25_tce,5845.0,105.0,-117.0,4.2,0.176,-0.108,1.314,0.209,-0.256,291.60718,38.410389,13.776
5716932,CONFIRMED,0.973,0,0,0,0,56.4931698,0.0003626,-0.0003626,143.99262,0.00583,-0.00583,0.707,0.227,-0.473,8.704,0.176,-0.176,411.9,14.9,-14.9,4.43,0.77,-1.14,681.0,,,50.79,24.72,-24.97,31.8,1.0,q1_q17_dr25_tce,6160.0,123.0,-123.0,3.976,0.18,-0.105,2.046,0.352,-0.527,295.1391,40.979061,13.524
11288051,CONFIRMED,1.0,0,0,0,0,13.82142084,2.223e-05,-2.223e-05,131.79237,0.00125,-0.00125,0.904,0.031,-0.66,3.985,0.124,-0.124,765.2,10.8,-10.8,2.2,0.15,-0.08,560.0,,,23.15,5.42,-3.35,75.3,1.0,q1_q17_dr25_tce,4983.0,100.0,-100.0,4.66,0.017,-0.052,0.651,0.044,-0.024,286.75278,49.064911,14.139
11566256,CONFIRMED,1.0,0,0,0,0,5.78387049,1.538e-05,-1.538e-05,135.5798,0.00196,-0.00196,0.227,0.221,-0.227,1.3966,0.0681,-0.0681,413.3,23.7,-23.7,2.07,0.62,-0.21,1051.0,,,288.69,258.79,-86.48,20.7,1.0,q1_q17_dr25_tce,6063.0,181.0,-217.0,4.476,0.048,-0.192,1.012,0.302,-0.101,295.30255,49.589119,15.049
8495415,CONFIRMED,0.997,0,0,0,0,11.08507658,5.149e-05,-5.149e-05,355.03627,0.0034,-0.0034,0.819,0.005,-0.582,1.751,0.103,-0.103,771.8,51.1,-51.1,2.5,0.29,-0.23,665.0,,,46.17,19.68,-12.76,17.7,2.0,q1_q17_dr25_tce,5080.0,184.0,-163.0,4.538,0.065,-0.065,0.793,0.089,-0.073,291.88126,44.555729,15.938
4055304,CONFIRMED,1.0,0,0,0,0,0.571038347,6.84e-07,-6.84e-07,131.653752,0.000922,-0.000922,0.876,0.025,-0.652,1.1267,0.0331,-0.0331,242.1,7.5,-7.5,1.65,0.08,-0.15,1897.0,,,3069.59,547.14,-696.13,38.2,1.0,q1_q17_dr25_tce,5132.0,84.0,-77.0,4.457,0.096,-0.036,0.886,0.045,-0.083,291.04993,39.14167,14.098
4857213,CONFIRMED,1.0,0,0,0,0,8.77425786,2.931e-05,-2.931e-05,132.33386,0.00296,-0.00296,0.917,0.025,-0.693,2.2245,0.076,-0.076,239.6,12.6,-12.6,1.75,0.53,-0.22,771.0,,,83.63,76.88,-25.89,22.3,1.0,q1_q17_dr25_tce,5146.0,154.0,-138.0,4.445,0.1,-0.3,0.905,0.277,-0.111,297.07465,39.933849,13.714
9415108,CONFIRMED,0.0,0,0,0,0,4.51005082,1.529e-05,-1.529e-05,134.56954,0.00287,-0.00287,0.115,0.354,-0.115,2.1533,0.0872,-0.0872,294.8,16.1,-16.1,1.74,0.24,-0.24,1063.0,,,301.74,112.58,-89.14,21.5,1.0,q1_q17_dr25_tce,5362.0,80.0,-72.0,4.352,0.144,-0.108,1.032,0.142,-0.142,296.04233,45.985142,14.979
4262581,CONFIRMED,1.0,0,0,0,0,37.6468519,0.000227,-0.000227,161.46355,0.00486,-0.00486,0.008,0.452,-0.008,6.344,0.133,-0.133,427.4,15.8,-15.8,5.37,0.81,-1.9,787.0,,,90.85,36.5,-55.31,31.0,1.0,q1_q17_dr25_tce,5443.0,76.0,-87.0,3.74,0.255,-0.085,2.652,0.402,-0.939,291.64624,39.396629,14.288
8591693,CONFIRMED,1.0,0,0,0,0,29.4557841,0.0001187,-0.0001187,154.17062,0.00291,-0.00291,0.018,0.426,-0.018,3.451,0.101,-0.101,533.8,23.0,-23.0,2.19,0.68,-0.22,598.0,,,30.3,27.31,-8.93,26.6,1.0,q1_q17_dr25_tce,6036.0,162.0,-198.0,4.491,0.052,-0.208,0.949,0.292,-0.097,301.54297,44.60561,14.385
4833421,CONFIRMED,1.0,0,0,0,0,12.466004437,5.544e-06,-5.544e-06,134.003258,0.000376,-0.000376,0.209,0.094,-0.209,5.0066,0.0198,-0.0198,2232.1,8.1,-8.1,5.65,0.89,-0.9,897.0,,,152.76,69.26,-53.05,304.6,1.0,q1_q17_dr25_tce,6038.0,121.0,-121.0,4.284,0.137,-0.112,1.191,0.189,-0.189,291.11188,39.949108,14.247
8282651,CONFIRMED,1.0,0,0,0,0,2.361724472,3.492e-06,-3.492e-06,133.23932,0.0012,-0.0012,0.009,0.457,-0.009,1.2167,0.0423,-0.0423,587.0,19.9,-19.9,1.53,0.11,-0.14,922.0,,,170.59,49.25,-46.39,34.6,1.0,q1_q17_dr25_tce,4478.0,133.0,-133.0,4.615,0.052,-0.024,0.651,0.046,-0.061,284.10779,44.245811,15.658
3548044,CONFIRMED,0.991,0,0,0,0,34.7630543,0.0002132,-0.0002132,161.74217,0.00531,-0.00531,0.731,0.204,-0.511,4.309,0.134,-0.134,293.7,13.2,-13.2,1.75,0.23,-0.22,554.0,,,22.23,8.51,-6.6,24.0,1.0,q1_q17_dr25_tce,5670.0,113.0,-102.0,4.387,0.138,-0.092,0.95,0.124,-0.124,292.32645,38.657581,13.865
11401767,CONFIRMED,0.998,0,0,0,0,20.0545282,0.0001496,-0.0001496,136.56587,0.00561,-0.00561,0.939,0.023,-0.69,7.173,0.129,-0.129,305.4,11.8,-11.8,2.63,0.44,-0.29,755.0,,,76.97,33.59,-19.66,26.9,1.0,q1_q17_dr25_tce,6056.0,81.0,-90.0,4.332,0.08,-0.12,1.209,0.202,-0.134,291.2562,49.258949,14.881
10909127,CONFIRMED,1.0,0,0,0,0,3.17059731,1.001e-05,-1.001e-05,132.67813,0.0025,-0.0025,0.793,0.124,-0.55,1.6686,0.0835,-0.0835,325.4,19.3,-19.3,1.69,0.18,-0.06,1080.0,,,321.28,92.7,-41.96,20.1,1.0,q1_q17_dr25_tce,5431.0,81.0,-81.0,4.563,0.011,-0.088,0.843,0.086,-0.033,285.89923,48.307301,15.353
3661886,CONFIRMED,1.0,0,0,0,0,27.0142622,0.0001497,-0.0001497,132.52245,0.00487,-0.00487,0.009,0.443,-0.009,5.385,0.126,-0.126,287.6,12.1,-12.1,2.0,0.31,-0.28,677.0,,,49.65,21.43,-15.73,25.5,1.0,q1_q17_dr25_tce,5949.0,107.0,-119.0,4.303,0.12,-0.108,1.184,0.183,-0.165,295.422,38.735691,13.86
3661886,CONFIRMED,0.998,0,0,0,0,12.50945798,7.469e-05,-7.469e-05,136.99217,0.0046,-0.0046,0.626,0.335,-0.42,3.479,0.145,-0.145,155.3,10.8,-10.8,1.54,0.24,-0.21,875.0,,,138.54,59.79,-43.89,16.0,2.0,q1_q17_dr25_tce,5949.0,107.0,-119.0,4.303,0.12,-0.108,1.184,0.183,-0.165,295.422,38.735691,13.86
2439243,CONFIRMED,1.0,0,0,0,0,26.0203329,0.0001869,-0.0001869,154.5286,0.00624,-0.00624,0.704,0.054,-0.494,4.965,0.147,-0.147,1164.4,55.7,-55.7,4.53,0.71,-0.87,675.0,,,49.09,20.71,-18.78,23.7,1.0,q1_q17_dr25_tce,5624.0,84.0,-75.0,4.218,0.188,-0.101,1.244,0.196,-0.24,290.47452,37.766602,15.889
9221517,CONFIRMED,0.995,0,0,0,0,0.769854899,1.243e-06,-1.243e-06,132.51944,0.00126,-0.00126,0.705,0.24,-0.494,1.0243,0.0449,-0.0449,109.6,4.9,-4.9,0.93,0.12,-0.07,1650.0,,,1756.8,768.41,-413.59,28.7,1.0,q1_q17_dr25_tce,5173.0,155.0,-139.0,4.55,0.039,-0.091,0.822,0.107,-0.063,293.1311,45.663551,13.829
6751874,CONFIRMED,1.0,0,0,0,0,6.89226333,2.626e-05,-2.626e-05,132.4644,0.00283,-0.00283,0.061,0.387,-0.061,2.4921,0.0997,-0.0997,214.4,11.1,-11.1,2.13,0.34,-0.42,1156.0,,,422.14,176.38,-162.47,22.4,1.0,q1_q17_dr25_tce,5862.0,79.0,-79.0,4.148,0.176,-0.095,1.463,0.233,-0.284,281.83145,42.298908,14.207
10863608,CONFIRMED,0.999,0,0,0,0,8.07127043,5.172e-05,-5.172e-05,137.76604,0.00577,-0.00577,0.271,0.192,-0.271,2.393,0.156,-0.156,318.2,22.3,-22.3,1.53,0.42,-0.14,856.0,,,126.94,103.13,-34.34,16.9,1.0,q1_q17_dr25_tce,5766.0,155.0,-172.0,4.517,0.06,-0.18,0.853,0.236,-0.079,292.83215,48.21936,15.553
5602588,CONFIRMED,1.0,0,0,0,0,11.01819178,7.244e-05,-7.244e-05,139.87858,0.00595,-0.00595,0.883,0.016,-0.626,4.635,0.148,-0.148,545.7,26.8,-26.8,2.64,0.82,-0.27,840.0,,,117.97,107.68,-35.55,22.0,1.0,q1_q17_dr25_tce,6075.0,168.0,-210.0,4.486,0.052,-0.208,0.969,0.3,-0.1,285.72079,40.85696,15.832
11288051,CONFIRMED,0.982,0,0,0,0,30.9505927,0.0002187,-0.0002187,153.84507,0.00547,-0.00547,0.958,0.015,-0.665,5.394,0.208,-0.208,301.4,14.2,-14.2,1.51,0.11,-0.05,428.0,,,7.91,1.86,-1.14,23.2,2.0,q1_q17_dr25_tce,4983.0,100.0,-100.0,4.66,0.017,-0.052,0.651,0.044,-0.024,286.75278,49.064911,14.139
9405595,CONFIRMED,1.0,0,0,0,0,23.3593589,0.0001278,-0.0001278,144.01826,0.00451,-0.00451,0.94,0.012,-0.651,5.389,0.187,-0.187,570.1,24.5,-24.5,2.98,0.99,-0.33,684.0,,,51.68,50.36,-16.41,25.9,1.0,q1_q17_dr25_tce,6244.0,169.0,-225.0,4.46,0.054,-0.216,1.009,0.335,-0.112,292.46429,45.968288,15.347
3546060,CONFIRMED,1.0,0,0,0,0,9.69310837,3.035e-05,-3.035e-05,134.53003,0.00286,-0.00286,0.534,0.009,-0.466,2.734,0.0772,-0.0772,1130.7,40.6,-40.6,2.12,0.18,-0.19,609.0,,,32.4,11.71,-9.09,30.4,1.0,q1_q17_dr25_tce,4818.0,173.0,-173.0,4.639,0.059,-0.036,0.618,0.054,-0.054,291.80801,38.6227,15.914
4144576,CONFIRMED,1.0,0,0,0,0,0.813166357,1.399e-06,-1.399e-06,131.82536,0.00149,-0.00149,0.06,0.399,-0.06,1.4122,0.0501,-0.0501,173.5,6.2,-6.2,1.14,0.1,-0.06,1693.0,,,1945.44,463.14,-317.76,34.8,1.0,q1_q17_dr25_tce,5237.0,73.0,-84.0,4.5,0.048,-0.072,0.887,0.073,-0.049,287.94562,39.230572,14.113
8494542,CONFIRMED,0.989,0,0,0,0,10.86062378,3.956e-05,-3.956e-05,136.65957,0.00301,-0.00301,0.261,0.188,-0.261,2.2874,0.0856,-0.0856,189.6,10.6,-10.6,2.09,0.59,-0.59,1108.0,,,356.24,294.78,-195.5,20.7,1.0,q1_q17_dr25_tce,6455.0,175.0,-214.0,4.125,0.252,-0.168,1.496,0.421,-0.421,291.54941,44.52729,13.957
9992325,CONFIRMED,1.0,0,0,0,0,24.08632177,9.922e-05,-9.922e-05,148.20086,0.0029,-0.0029,0.802,0.152,-0.59,2.236,0.117,-0.117,1041.7,69.1,-69.1,2.78,0.26,-0.28,500.0,,,14.78,5.57,-4.35,18.0,1.0,q1_q17_dr25_tce,4973.0,181.0,-161.0,4.537,0.071,-0.052,0.768,0.071,-0.079,281.69397,46.946449,15.464
9945370,CONFIRMED,1.0,0,0,0,0,37.9456138,0.0002107,-0.0002107,134.78331,0.00459,-0.00459,0.263,0.19,-0.263,4.093,0.127,-0.127,1032.9,49.3,-49.3,2.79,0.84,-0.23,515.0,,,16.61,14.79,-4.17,24.0,1.0,q1_q17_dr25_tce,5861.0,157.0,-174.0,4.546,0.037,-0.2,0.865,0.263,-0.07,289.1427,46.812889,15.939
8973129,CONFIRMED,1.0,0,0,0,0,24.1738244,0.0001243,-0.0001243,135.62471,0.00445,-0.00445,0.251,0.209,-0.251,3.056,0.117,-0.117,532.6,28.7,-28.7,2.21,0.26,-0.19,595.0,,,29.69,9.5,-6.38,21.5,1.0,q1_q17_dr25_tce,5468.0,73.0,-82.0,4.427,0.09,-0.09,0.968,0.115,-0.084,297.91974,45.274158,15.056
12505654,CONFIRMED,1.0,0,0,0,0,5.186737262,7.369e-06,-7.369e-06,134.99509,0.0012,-0.0012,0.825,0.038,-0.568,0.8023,0.0521,-0.0521,712.7,39.9,-39.9,2.4,0.38,-0.17,860.0,,,129.37,65.71,-30.84,25.7,1.0,q1_q17_dr25_tce,5230.0,158.0,-158.0,4.594,0.032,-0.104,0.777,0.122,-0.056,288.66449,51.498421,14.988
11670125,CONFIRMED,1.0,0,0,0,0,1.217000383,2.865e-06,-2.865e-06,132.03128,0.00193,-0.00193,0.028,0.422,-0.028,1.3285,0.0701,-0.0701,459.8,21.6,-21.6,1.58,0.11,-0.15,1314.0,,,707.61,203.68,-194.33,26.5,1.0,q1_q17_dr25_tce,4859.0,145.0,-145.0,4.545,0.072,-0.039,0.757,0.053,-0.072,295.93842,49.791142,15.975
11461844,CONFIRMED,0.997,0,0,0,0,13.6823798,0.0001059,-0.0001059,139.18611,0.00598,-0.00598,0.595,0.029,-0.47,4.153,0.176,-0.176,179.6,12.2,-12.2,1.43,0.44,-0.17,802.0,,,97.74,87.21,-32.66,17.0,1.0,q1_q17_dr25_tce,6102.0,165.0,-220.0,4.457,0.054,-0.216,1.026,0.312,-0.125,295.06424,49.35899,14.5
9351920,CONFIRMED,1.0,0,0,0,0,8.79618433,3.07e-05,-3.07e-05,135.67645,0.00305,-0.00305,0.05,0.4,-0.05,3.3781,0.0894,-0.0894,286.3,12.0,-12.0,1.77,0.48,-0.17,938.0,,,183.26,143.41,-52.77,27.0,1.0,q1_q17_dr25_tce,6142.0,147.0,-203.0,4.456,0.046,-0.184,1.046,0.286,-0.102,295.46338,45.81274,15.159
2161536,CONFIRMED,1.0,0,0,0,0,16.85592593,6.43e-05,-6.43e-05,138.26808,0.00351,-0.00351,0.038,0.41,-0.038,2.309,0.117,-0.117,871.5,51.9,-51.9,1.7,0.08,-0.1,408.0,,,6.52,1.18,-1.2,19.5,1.0,q1_q17_dr25_tce,3967.0,79.0,-79.0,4.674,0.032,-0.017,0.587,0.026,-0.035,291.7262,37.5289,15.661
10549023,CONFIRMED,1.0,0,0,0,0,14.36270451,6.904e-05,-6.904e-05,141.435,0.00432,-0.00432,0.272,0.18,-0.272,4.564,0.119,-0.119,349.4,15.1,-15.1,2.31,0.66,-0.29,918.0,,,167.88,138.53,-55.2,26.8,1.0,q1_q17_dr25_tce,6643.0,161.0,-221.0,4.357,0.069,-0.173,1.216,0.35,-0.15,296.96881,47.751492,14.612
9661979,CONFIRMED,0.999,0,0,0,0,69.8956789,0.0005243,-0.0005243,160.66805,0.00613,-0.00613,0.872,0.064,-0.584,5.276,0.182,-0.182,548.4,28.7,-28.7,3.04,0.62,-0.51,442.0,,,8.99,4.87,-3.09,21.9,1.0,q1_q17_dr25_tce,5390.0,80.0,-72.0,4.303,0.17,-0.155,1.104,0.227,-0.185,296.69727,46.371712,14.552
8219268,CONFIRMED,0.059,0,0,0,0,6.24667547,2.787e-05,-2.787e-05,136.38688,0.00364,-0.00364,0.877,0.023,-0.587,11.261,0.192,-0.192,396.8,7.1,-7.1,14.93,1.34,-1.22,1902.0,,,3095.83,823.53,-606.19,63.6,1.0,q1_q17_dr25_tce,4604.0,74.0,-54.0,2.936,0.013,-0.012,6.221,0.559,-0.509,285.67288,44.11673,12.495
10531955,CONFIRMED,1.0,0,0,0,0,2.344512589,5.694e-06,-5.694e-06,132.87316,0.00217,-0.00217,0.803,0.003,-0.572,1.4116,0.0603,-0.0603,58.9,3.2,-3.2,0.97,0.14,-0.13,1471.0,,,1106.25,459.81,-339.72,21.9,1.0,q1_q17_dr25_tce,5821.0,104.0,-116.0,4.328,0.126,-0.115,1.132,0.168,-0.151,290.54364,47.725887,12.589
4833421,CONFIRMED,1.0,0,0,0,0,5.766165573,7.619e-06,-7.619e-06,134.01725,0.00107,-0.00107,0.017,0.307,-0.017,3.8314,0.0296,-0.0296,364.8,5.9,-5.9,2.27,0.36,-0.36,1159.0,,,426.48,193.4,-148.09,65.6,2.0,q1_q17_dr25_tce,6038.0,121.0,-121.0,4.284,0.137,-0.112,1.191,0.189,-0.189,291.11188,39.949108,14.247
8168187,CONFIRMED,0.988,0,0,0,0,18.3027235,0.0001492,-0.0001492,142.89166,0.00641,-0.00641,0.742,0.165,-0.507,8.262,0.217,-0.217,186.7,8.3,-8.3,2.72,0.65,-0.44,902.0,,,156.71,99.65,-52.0,24.7,1.0,q1_q17_dr25_tce,5528.0,88.0,-77.0,3.892,0.12,-0.12,1.839,0.44,-0.293,292.71445,44.082329,14.31
