flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
11288.513,5.6405463,0,0.0019560226,963.449990626103,845.9514337340952,2413,8763.089,4.415733,620.7804,0.40789586,11288.513,5.6405463,0,,,,,963.449990626103,0.00076951727,845.9514337340952,0.0008269573,0.0052936682,0.008625301
11281.673,5.6423864,0,0.001957243,963.4501451656846,845.9517811679436,2415,8756.649,4.415031,622.6444,0.40812948,11281.673,5.6423864,0,,,,,963.4501451656846,0.000769437,845.9517811679436,0.00082699873,0.0056697256,0.008805098
11286.734,5.642967,0,0.001957853,963.4497917245451,845.9518773629582,2416,8760.028,4.4155498,621.85657,0.40838975,11286.734,5.642967,0,,,,,963.4497917245451,0.00076947076,845.9518773629582,0.00082705216,0.005474125,0.008865963
11284.661,5.6440816,0,0.0019584629,963.4503695797139,845.9522677780624,2417,8758.283,4.4152575,616.20593,0.40789407,11284.661,5.6440816,0,,,,,963.4503695797139,0.00076950423,845.9522677780624,0.00082711125,0.0056431857,0.009008561
11285.029,5.6415586,0,0.0019590727,963.4495129921632,845.9517496115866,2418,8759.279,4.4155626,616.13025,0.4086706,11285.029,5.6415586,0,,,,,963.4495129921632,0.0007691502,845.9517496115866,0.0008265202,0.005644032,0.008825348
11287.335,5.6417894,0,0.0019596822,963.4493586522085,845.9507103124232,2419,8760.907,4.415529,618.03064,0.4079912,11287.335,5.6417894,0,,,,,963.4493586522085,0.00076956203,845.9507103124232,0.00082686916,0.0056187785,0.008900417
11286.074,5.6432014,0,0.0019602915,963.4496815014829,845.9520216864905,2420,8760.302,4.415537,621.0736,0.4081061,11286.074,5.6432014,0,,,,,963.4496815014829,0.0007690525,845.9520216864905,0.00082654896,0.0056808414,0.008898383
11302.934,5.642314,0,0.0019609008,963.4499365945569,845.9513335767069,2421,8772.109,4.4165874,617.13293,0.40864748,11302.934,5.642314,0,,,,,963.4499365945569,0.000768554,845.9513335767069,0.00082585553,0.005734021,0.009156127
11281.858,5.641917,0,0.0019615102,963.4499897902655,845.9537323916304,2422,8754.637,4.4150395,614.0107,0.40801433,11281.858,5.641917,0,,,,,963.4499897902655,0.00076955865,845.9537323916304,0.00082758523,0.006224413,0.009593699
11284.949,5.643189,0,0.0019621192,963.450094638335,845.9512433226246,2423,8756.211,4.4150715,616.21387,0.4083629,11284.949,5.643189,0,,,,,963.450094638335,0.00076914753,845.9512433226246,0.0008265175,0.006170765,0.009548293
11276.634,5.643416,0,0.001962728,963.4507184005464,845.9537748688954,2424,8749.538,4.4146204,616.98627,0.40771332,11276.634,5.643416,0,,,,,963.4507184005464,0.0007703615,845.9537748688954,0.000828419,0.006599806,0.009820136
11281.773,5.6447697,0,0.001963337,963.4501490859799,845.9540582779059,2425,8753.558,4.41474,618.4048,0.40749192,11281.773,5.6447697,0,,,,,963.4501490859799,0.00076956494,845.9540582779059,0.0008276578,0.0066541317,0.009880413
11281.629,5.643323,0,0.0019639456,963.4507984096534,845.9535001858746,2426,8753.463,4.415,614.5762,0.40782902,11281.629,5.643323,0,,,,,963.4507984096534,0.00076945376,845.9535001858746,0.0008274081,0.0066594365,0.010025391
11292.733,5.642802,0,0.0019645542,963.4509651783059,845.9538205577499,2427,8761.518,4.415692,613.76624,0.40799707,11292.733,5.642802,0,,,,,963.4509651783059,0.0007690927,845.9538205577499,0.00082710054,0.0065115867,0.009984223
11286.372,5.646249,0,0.0019651626,963.4514280847742,845.9533682363104,2428,8756.314,4.4151134,617.8377,0.4074394,11286.372,5.646249,0,,,,,963.4514280847742,0.00076944527,845.9533682363104,0.00082746026,0.006757582,0.010104665
11291.683,5.6435184,0,0.0019657707,963.4512834359693,845.9522469165131,2429,8761.098,4.4153776,616.28235,0.40798268,11291.683,5.6435184,0,,,,,963.4512834359693,0.00076924,845.9522469165131,0.0008268975,0.0067202966,0.01001324
11271.27,5.6430926,0,0.001966379,963.4515359385005,845.9528534633346,2430,8745.031,4.414333,615.3836,0.4082039,11271.27,5.6430926,0,,,,,963.4515359385005,0.00077035994,845.9528534633346,0.0008282292,0.006769148,0.009777649
11285.216,5.6422095,0,0.0019669868,963.450210429307,845.9525590458952,2431,8756.042,4.4151907,619.9699,0.40731868,11285.216,5.6422095,0,,,,,963.450210429307,0.0007692422,845.9525590458952,0.00082700845,0.006704339,0.009920035
11273.293,5.642583,0,0.0019675947,963.4517110279604,845.9543964508949,2432,8746.252,4.414433,614.667,0.4067983,11273.293,5.642583,0,,,,,963.4517110279604,0.00077047636,845.9543964508949,0.0008286934,0.00685273,0.010033472
11273.695,5.646341,0,0.0019682024,963.4506395468384,845.9548216112427,2433,8746.357,4.414317,625.0168,0.40738365,11273.695,5.646341,0,,,,,963.4506395468384,0.00076972856,845.9548216112427,0.0008279266,0.0071510435,0.010312149
11277.368,5.6420503,0,0.0019688099,963.4499738875937,845.9532005613439,2434,8749.33,4.414703,619.054,0.4077401,11277.368,5.6420503,0,,,,,963.4499738875937,0.00076997216,845.9532005613439,0.0008278169,0.0066644037,0.010037849
11282.138,5.643632,0,0.0019694173,963.4520668149572,845.9540371060232,2435,8752.51,4.4147806,616.95135,0.40734625,11282.138,5.643632,0,,,,,963.4520668149572,0.00076994323,845.9540371060232,0.00082810805,0.006731805,0.010232646
11276.055,5.642874,0,0.0019700248,963.4501422941167,845.953118541976,2436,8747.289,4.414254,615.575,0.40800908,11276.055,5.642874,0,,,,,963.4501422941167,0.0007696865,845.953118541976,0.0008276287,0.006820214,0.010375658
11287.52,5.642175,0,0.0019706318,963.4498344298922,845.9545146144819,2437,8756.812,4.4151335,621.6732,0.4076292,11287.52,5.642175,0,,,,,963.4498344298922,0.0007698248,845.9545146144819,0.0008280533,0.0069959643,0.010266838
11286.799,5.645433,0,0.001971239,963.449513193494,845.9536151014546,2438,8756.713,4.4153237,616.9902,0.4075221,11286.799,5.645433,0,,,,,963.449513193494,0.0007694358,845.9536151014546,0.0008274528,0.0067101214,0.010192186
11275.778,5.6442275,0,0.0019718457,963.4500648503134,845.9553579735621,2439,8748.168,4.414715,617.79694,0.40765485,11275.778,5.6442275,0,,,,,963.4500648503134,0.0007707857,845.9553579735621,0.00082939735,0.0067702825,0.010318936
11276.352,5.642677,0,0.0019724525,963.4508551093495,845.9527800647445,2440,8747.822,4.4145494,616.7082,0.40794554,11276.352,5.642677,0,,,,,963.4508551093495,0.00076987303,845.9527800647445,0.0008278345,0.0067892834,0.01027675
11270.231,5.642458,0,0.0019730593,963.450834499816,845.9549094483548,2441,8741.963,4.414027,615.9729,0.407841,11270.231,5.642458,0,,,,,963.450834499816,0.0007700392,845.9549094483548,0.0008282919,0.006861862,0.010492325
11279.029,5.6430254,0,0.0019736658,963.4511797274245,845.9528924627459,2442,8748.763,4.414448,619.9989,0.40830377,11279.029,5.6430254,0,,,,,963.4511797274245,0.0007700032,845.9528924627459,0.0008279606,0.0069791237,0.010532885
11279.378,5.641224,0,0.001974272,963.4519176547922,845.9531790794985,2443,8750.028,4.4146996,613.98096,0.4081707,11279.378,5.641224,0,,,,,963.4519176547922,0.0007691255,845.9531790794985,0.00082702085,0.00682756,0.010240739
11276.711,5.6445966,0,0.0019748784,963.4526259976418,845.9545412146172,2444,8748.121,4.414516,616.2377,0.40827855,11276.711,5.6445966,0,,,,,963.4526259976418,0.0007704117,845.9545412146172,0.00082876714,0.007047845,0.010317581
11276.772,5.6435843,0,0.0019754844,963.4516957693093,845.9541627807248,2445,8748.164,4.4145827,616.02325,0.40725166,11276.772,5.6435843,0,,,,,963.4516957693093,0.00077080604,845.9541627807248,0.00082911487,0.0068214047,0.010224859
11277.698,5.6389666,0,0.0019760903,963.4500722360284,845.9541474032975,2446,8747.987,4.414345,615.3133,0.40754065,11277.698,5.6389666,0,,,,,963.4500722360284,0.00077015255,845.9541474032975,0.00082826416,0.0071709594,0.010325944
11281.939,5.6431937,0,0.001976696,963.4507558016674,845.9534435407845,2447,8750.5625,4.4147067,616.27795,0.40793025,11281.939,5.6431937,0,,,,,963.4507558016674,0.0007692937,845.9534435407845,0.0008272448,0.0071484665,0.010394336
11284.965,5.644186,0,0.001977302,963.4516957153039,845.9541522077002,2448,8752.282,4.414874,617.7849,0.40793297,11284.965,5.644186,0,,,,,963.4516957153039,0.0007696892,845.9541522077002,0.0008278211,0.007477938,0.010602552
11274.34,5.644641,0,0.0019779075,963.4502723184539,845.9530945813347,2449,8744.652,4.4144244,615.8156,0.40814918,11274.34,5.644641,0,,,,,963.4502723184539,0.0007706992,845.9530945813347,0.0008287173,0.007097854,0.010301075
11278.907,5.643085,0,0.0019785129,963.4490013302384,845.9545029663666,2450,8748.662,4.4143925,616.2559,0.4069614,11278.907,5.643085,0,,,,,963.4490013302384,0.00076966186,845.9545029663666,0.00082778395,0.007127067,0.010421886
11288.408,5.6442084,0,0.0019791182,963.4496317457389,845.9540767074099,2451,8756.55,4.41537,619.872,0.40760577,11288.408,5.6442084,0,,,,,963.4496317457389,0.0007700386,845.9540767074099,0.00082820165,0.007312919,0.010542212
11274.853,5.642859,0,0.0019797233,963.4517787460743,845.9543153497859,2452,8744.524,4.4142003,616.5967,0.40738407,11274.853,5.642859,0,,,,,963.4517787460743,0.00076993695,845.9543153497859,0.00082819205,0.0074529313,0.0106584355
11278.697,5.6428785,0,0.0019803282,963.4509334744346,845.954119566011,2453,8747.411,4.414541,617.7536,0.4079675,11278.697,5.6428785,0,,,,,963.4509334744346,0.00076987816,845.954119566011,0.00082811667,0.007440998,0.010568476
11272.504,5.6449065,0,0.0019809331,963.4508407753109,845.9554999874313,2454,8742.101,4.414124,622.60803,0.40742332,11272.504,5.6449065,0,,,,,963.4508407753109,0.0007707568,845.9554999874313,0.0008294203,0.0072964695,0.010738189
11272.322,5.6451097,0,0.0019815378,963.4517364996132,845.9553291007368,2455,8742.295,4.414131,621.81476,0.4064124,11272.322,5.6451097,0,,,,,963.4517364996132,0.00076965237,845.9553291007368,0.0008281214,0.0073913597,0.010609237
11284.31,5.6436133,0,0.0019821425,963.4502588933445,845.9539415534338,2456,8751.68,4.414884,617.02545,0.40768778,11284.31,5.6436133,0,,,,,963.4502588933445,0.0007698001,845.9539415534338,0.00082796824,0.007230012,0.0105076
11280.325,5.643035,0,0.0019827469,963.4514492814762,845.955074575887,2457,8748.367,4.414777,620.7017,0.4069579,11280.325,5.643035,0,,,,,963.4514492814762,0.000769647,845.955074575887,0.00082808855,0.0076857884,0.010964458
11277.439,5.642252,0,0.0019833513,963.4516940828979,845.9543836715363,2458,8746.517,4.414404,616.6575,0.40750927,11277.439,5.642252,0,,,,,963.4516940828979,0.0007697274,845.9543836715363,0.00082803925,0.0075960415,0.010728984
11275.854,5.642802,0,0.0019839555,963.4514084431771,845.9548084337008,2459,8744.072,4.414368,620.54047,0.40788844,11275.854,5.642802,0,,,,,963.4514084431771,0.0007702479,845.9548084337008,0.00082860555,0.007582275,0.010641829
11272.611,5.642531,0,0.0019845595,963.4506648366071,845.9547558297991,2460,8740.961,4.4139957,612.5318,0.4075883,11272.611,5.642531,0,,,,,963.4506648366071,0.0007706016,845.9547558297991,0.0008290724,0.007374945,0.010785139
11285.7,5.643583,0,0.0019851634,963.4510232269191,845.9551475341246,2461,8751.751,4.414976,618.0548,0.40746942,11285.7,5.643583,0,,,,,963.4510232269191,0.00076990225,845.9551475341246,0.00082840014,0.0074210274,0.010760227
11272.434,5.6442094,0,0.0019857672,963.4501880770797,845.9535371345492,2462,8742.379,4.41406,619.15753,0.40715492,11272.434,5.6442094,0,,,,,963.4501880770797,0.0007705367,845.9535371345492,0.0008287025,0.007206645,0.010454662
11277.639,5.6439223,0,0.001986371,963.4507551373538,845.9543852515386,2463,8745.96,4.4145827,618.1686,0.40829808,11277.639,5.6439223,0,,,,,963.4507551373538,0.00077021855,845.9543852515386,0.0008285451,0.0074034883,0.010795597
11272.015,5.6395626,0,0.0019869744,963.4517283285567,845.9548094897109,2464,8740.98,4.413895,619.2573,0.40774462,11272.015,5.6395626,0,,,,,963.4517283285567,0.0007701054,845.9548094897109,0.0008285375,0.0077752713,0.010894252
11284.675,5.6437497,0,0.0019875776,963.4500521107227,845.9547800527358,2465,8749.661,4.414649,618.6997,0.4068189,11284.675,5.6437497,0,,,,,963.4500521107227,0.00076950924,845.9547800527358,0.000827867,0.0075384653,0.010890529
11276.587,5.642071,0,0.001988181,963.4515842719674,845.9543155875529,2466,8743.553,4.4139466,619.39325,0.40693048,11276.587,5.642071,0,,,,,963.4515842719674,0.0007694624,845.9543155875529,0.00082769006,0.007758434,0.011020783
11271.391,5.6432214,0,0.001988784,963.4513595201313,845.9542933870296,2467,8739.155,4.413909,615.0256,0.40763393,11271.391,5.6432214,0,,,,,963.4513595201313,0.00077053887,845.9542933870296,0.00082891196,0.007394002,0.010859964
11285.437,5.64205,0,0.001989387,963.452160951718,845.9548577057865,2468,8751.084,4.4148846,619.0159,0.4076642,11285.437,5.64205,0,,,,,963.452160951718,0.00076954166,845.9548577057865,0.00082795473,0.0076255314,0.010877495
11279.865,5.643249,0,0.0019899898,963.4495348539306,845.955319477109,2469,8746.625,4.414554,619.9464,0.40773892,11279.865,5.643249,0,,,,,963.4495348539306,0.0007706824,845.955319477109,0.00082898256,0.007373424,0.010752877
11280.624,5.642071,0,0.0019905926,963.450066127556,845.9540478817382,2470,8747.004,4.414542,621.4156,0.4078853,11280.624,5.642071,0,,,,,963.450066127556,0.0007693305,845.9540478817382,0.00082740793,0.0076291338,0.010899866
11280.316,5.642356,0,0.001991195,963.4504439601318,845.9541669757784,2471,8746.611,4.414575,616.95233,0.40808767,11280.316,5.642356,0,,,,,963.4504439601318,0.00077020895,845.9541669757784,0.0008284755,0.007564878,0.010864028
11277.448,5.6433024,0,0.0019917975,963.4512136520094,845.9552189872182,2472,8743.689,4.4143124,615.7302,0.40726402,11277.448,5.6433024,0,,,,,963.4512136520094,0.0007701652,845.9552189872182,0.0008286515,0.0076893386,0.01093371
11272.046,5.6431375,0,0.0019923998,963.4521896158213,845.9551864475416,2473,8738.778,4.413809,618.6315,0.40649202,11272.046,5.6431375,0,,,,,963.4521896158213,0.00077060424,845.9551864475416,0.00082910113,0.007808095,0.011101493
11278.864,5.642552,0,0.001993002,963.4511825956472,845.9544484541775,2474,8744.227,4.414397,615.3615,0.40664276,11278.864,5.642552,0,,,,,963.4511825956472,0.000770222,845.9544484541775,0.0008285955,0.0076839877,0.011080267
11282.468,5.6421666,0,0.0019936038,963.4511215654768,845.9538838342437,2475,8747.805,4.414408,618.9573,0.40677664,11282.468,5.6421666,0,,,,,963.4511215654768,0.0007700253,845.9538838342437,0.0008281885,0.007806695,0.011098239
11273.981,5.6447015,0,0.0019942056,963.4496421366707,845.9552263578341,2476,8741.302,4.4138417,615.6312,0.4073059,11273.981,5.6447015,0,,,,,963.4496421366707,0.00076986675,845.9552263578341,0.0008283402,0.007497031,0.010900934
11287.95,5.6443686,0,0.0019948075,963.4506655422842,845.9543838987797,2477,8751.588,4.414808,616.54755,0.40741205,11287.95,5.6443686,0,,,,,963.4506655422842,0.0007693602,845.9543838987797,0.0008275385,0.0078949,0.0110889
11286.419,5.6410933,0,0.001995409,963.4511101568899,845.9546961352994,2478,8749.621,4.4146905,613.7883,0.40801024,11286.419,5.6410933,0,,,,,963.4511101568899,0.00076994573,845.9546961352994,0.00082835485,0.008110163,0.011230806
11278.139,5.642752,0,0.0019960105,963.4519601986517,845.9554597065596,2479,8743.827,4.4142137,614.39764,0.4080562,11278.139,5.642752,0,,,,,963.4519601986517,0.0007700847,845.9554597065596,0.0008286287,0.007882467,0.011095489
11275.51,5.6424155,0,0.0019966117,963.4507086442927,845.9560900673742,2480,8740.944,4.4138727,618.77625,0.4078114,11275.51,5.6424155,0,,,,,963.4507086442927,0.0007709106,845.9560900673742,0.00082972046,0.007942464,0.01117596
11272.166,5.641218,0,0.0019972129,963.4514801919091,845.9552378741063,2481,8738.148,4.4136176,616.85944,0.40742123,11272.166,5.641218,0,,,,,963.4514801919091,0.000770783,845.9552378741063,0.00082944625,0.008312177,0.011542145
11282.547,5.6424136,0,0.001997814,963.450906311806,845.9535658124755,2482,8747.028,4.414354,613.79376,0.40715405,11282.547,5.6424136,0,,,,,963.450906311806,0.0007686218,845.9535658124755,0.0008266298,0.00815405,0.011262434
11275.519,5.6442413,0,0.0019984148,963.4507046373525,845.9546327419662,2483,8740.586,4.4138083,618.0313,0.4067628,11275.519,5.6442413,0,,,,,963.4507046373525,0.00077052513,845.9546327419662,0.0008290348,0.00795353,0.011231718
11284.757,5.6421623,0,0.0019990157,963.4510517800386,845.9542560392667,2484,8747.805,4.414339,619.9254,0.40804446,11284.757,5.6421623,0,,,,,963.4510517800386,0.0007695193,845.9542560392667,0.00082782743,0.007981038,0.011226188
11281.883,5.6440725,0,0.0019996162,963.4515109991713,845.9555046159735,2485,8744.475,4.414318,615.72205,0.4080306,11281.883,5.6440725,0,,,,,963.4515109991713,0.0007703039,845.9555046159735,0.000828952,0.008053139,0.011497223
11278.529,5.643826,0,0.0020002166,963.4505681917783,845.9553715366329,2486,8742.081,4.414004,621.89233,0.4072907,11278.529,5.643826,0,,,,,963.4505681917783,0.00077036925,845.9553715366329,0.00082896143,0.008221057,0.011508728
11277.284,5.640804,0,0.002000817,963.4510767674585,845.95717392089,2487,8741.451,4.413789,617.86865,0.40692836,11277.284,5.640804,0,,,,,963.4510767674585,0.00077027513,845.95717392089,0.000829169,0.008161075,0.011282689
11284.381,5.642338,0,0.0020014173,963.4515060954204,845.9560430816537,2488,8747.998,4.4143753,613.0617,0.4079828,11284.381,5.642338,0,,,,,963.4515060954204,0.0007699227,845.9560430816537,0.0008286135,0.0083507635,0.011322329
11272.2295,5.6433887,0,0.0020020173,963.4501108229538,845.9554929527817,2489,8737.842,4.4136524,618.8387,0.40738353,11272.2295,5.6433887,0,,,,,963.4501108229538,0.0007706071,845.9554929527817,0.0008292195,0.008271049,0.0111044
11284.345,5.6410394,0,0.0020026173,963.4510112825402,845.9545291211816,2490,8747.353,4.414351,619.623,0.40765265,11284.345,5.6410394,0,,,,,963.4510112825402,0.00076961465,845.9545291211816,0.00082794874,0.008210211,0.01107994
11276.663,5.641886,0,0.002003217,963.4519029344447,845.9540108412045,2491,8742.508,4.4140754,621.22345,0.40817928,11276.663,5.641886,0,,,,,963.4519029344447,0.0007701261,845.9540108412045,0.0008283502,0.0077078203,0.0108552575
11276.631,5.6415935,0,0.0020038167,963.4507869471032,845.9553619556825,2492,8741.311,4.413893,619.95917,0.40780303,11276.631,5.6415935,0,,,,,963.4507869471032,0.00077037053,845.9553619556825,0.00082894,0.0077941306,0.01083322
11278.801,5.64164,0,0.0020044162,963.4513740704074,845.9546974934353,2493,8744.139,4.4141307,616.776,0.40813327,11278.801,5.64164,0,,,,,963.4513740704074,0.0007696862,845.9546974934353,0.00082802674,0.0074269786,0.010623896
11274.791,5.642014,128,0.0020050155,963.4508256011699,845.9536525738613,2494,8742.062,4.415148,611.69617,0.4084654,11274.791,5.642014,128,,,,,963.4508256011699,0.00077043625,845.9536525738613,0.0008285782,0.0070619537,0.010276404
11280.36,5.641871,0,0.0020056148,963.4501934990589,845.9544307124595,2495,8746.569,4.414321,618.5676,0.4084482,11280.36,5.641871,0,,,,,963.4501934990589,0.00077001384,845.9544307124595,0.0008282866,0.007358353,0.010459786
11277.79,5.643688,0,0.0020062139,963.4511802876782,845.9546313889343,2496,8743.79,4.4140077,616.21356,0.40743962,11277.79,5.643688,0,,,,,963.4511802876782,0.00077107974,845.9546313889343,0.0008296073,0.00711543,0.010233886
11289.269,5.643433,0,0.002006813,963.4511091649028,845.954597986236,2497,8752.117,4.414709,615.3978,0.4072537,11289.269,5.643433,0,,,,,963.4511091649028,0.00076991296,845.954597986236,0.0008283673,0.007091186,0.010334966
11276.122,5.642182,0,0.0020074116,963.4506702810652,845.9552295545243,2498,8742.017,4.4140525,615.13873,0.40709856,11276.122,5.642182,0,,,,,963.4506702810652,0.00077063893,845.9552295545243,0.0008292346,0.0069700005,0.010395492
11279.634,5.638892,0,0.0020080104,963.4505446121375,845.9540258612788,2499,8745.156,4.4142294,613.96716,0.4082386,11279.634,5.638892,0,,,,,963.4505446121375,0.0007704869,845.9540258612788,0.0008287787,0.007155008,0.010639138
11268.551,5.6430297,0,0.0020086088,963.4512931262818,845.9547779625605,2500,8736.517,4.4133534,616.6701,0.4075786,11268.551,5.6430297,0,,,,,963.4512931262818,0.00077061594,845.9547779625605,0.0008291341,0.0071244906,0.010660441
11287.576,5.6417766,0,0.0020092074,963.4509938747748,845.9545941619872,2501,8750.783,4.414424,616.88605,0.40777484,11287.576,5.6417766,0,,,,,963.4509938747748,0.0007697559,845.9545941619872,0.0008281346,0.007319324,0.010565205
11276.965,5.6400075,0,0.0020098055,963.450945392156,845.9548958455601,2502,8741.835,4.413726,615.3748,0.40747568,11276.965,5.6400075,0,,,,,963.450945392156,0.0007701146,845.9548958455601,0.0008286576,0.007101557,0.0105374
11281.343,5.6417484,0,0.0020104037,963.449543186016,845.95468532792,2503,8745.443,4.4141397,618.4527,0.4079428,11281.343,5.6417484,0,,,,,963.449543186016,0.000770719,845.95468532792,0.0008291914,0.007126397,0.010702599
11277.24,5.6419115,0,0.0020110016,963.4515409375467,845.9569883004149,2504,8741.75,4.413811,610.631,0.40757313,11277.24,5.6419115,0,,,,,963.4515409375467,0.0007694811,845.9569883004149,0.0008284004,0.0075892247,0.010804354
11285.489,5.6399074,0,0.0020115995,963.4518553984705,845.9544181854083,2505,8746.563,4.414263,611.61115,0.407926,11285.489,5.6399074,0,,,,,963.4518553984705,0.00076972763,845.9544181854083,0.0008281814,0.007780132,0.011024402
11287.342,5.6423397,0,0.0020121972,963.4522644608587,845.9560656066292,2506,8748.232,4.4143357,610.547,0.40738437,11287.342,5.6423397,0,,,,,963.4522644608587,0.00076976867,845.9560656066292,0.0008285898,0.008243304,0.011236386
11281.489,5.6429186,0,0.0020127948,963.4521773057976,845.9551164673787,2507,8742.713,4.413857,614.4373,0.40796608,11281.489,5.6429186,0,,,,,963.4521773057976,0.00077074365,845.9551164673787,0.00082936883,0.008527301,0.011418019
11280.616,5.6417575,0,0.0020133923,963.4514078494087,845.955889763862,2508,8742.239,4.4138093,615.4855,0.40731943,11280.616,5.6417575,0,,,,,963.4514078494087,0.00076976465,845.955889763862,0.0008284468,0.008746342,0.011764499
11272.749,5.638733,0,0.0020139895,963.4527269562742,845.9554835943201,2509,8735.473,4.413321,616.75226,0.40774703,11272.749,5.638733,0,,,,,963.4527269562742,0.00077062147,845.9554835943201,0.0008293014,0.008723457,0.01142921
11269.21,5.641797,0,0.0020145867,963.4520311482971,845.9565793254278,2510,8732.179,4.4128456,610.85034,0.4073615,11269.21,5.641797,0,,,,,963.4520311482971,0.00077047123,845.9565793254278,0.00082934205,0.008699029,0.011935893
11275.628,5.6413813,0,0.0020151837,963.4522976060875,845.957290440346,2511,8737.11,4.41333,616.02386,0.40792584,11275.628,5.6413813,0,,,,,963.4522976060875,0.0007704045,845.957290440346,0.000829446,0.008631613,0.011823565
11275.338,5.639435,0,0.0020157804,963.4514034840134,845.955704672948,2512,8736.423,4.4134517,615.2297,0.40817758,11275.338,5.639435,0,,,,,963.4514034840134,0.00077036984,845.955704672948,0.0008291132,0.008635153,0.011784889
11279.565,5.637712,0,0.0020163772,963.4532285606248,845.9568858803416,2513,8740.474,4.41372,612.3914,0.4071444,11279.565,5.637712,0,,,,,963.4532285606248,0.0007702983,845.9568858803416,0.00082926045,0.008911072,0.011877992
11275.349,5.6403313,0,0.002016974,963.4511229795664,845.9557502486002,2514,8736.977,4.413528,616.04486,0.40735438,11275.349,5.6403313,0,,,,,963.4511229795664,0.00077036815,845.9557502486002,0.000829075,0.008929165,0.01181831
11272.245,5.642301,0,0.0020175702,963.4512227703858,845.9563423802927,2515,8734.524,4.4131036,616.00415,0.40740296,11272.245,5.642301,0,,,,,963.4512227703858,0.00076980074,845.9563423802927,0.0008285121,0.00868091,0.011890276
11278.674,5.639548,0,0.0020181665,963.452570172239,845.9565312176705,2516,8738.858,4.4135666,616.20874,0.4083496,11278.674,5.639548,0,,,,,963.452570172239,0.0007702354,845.9565312176705,0.0008291779,0.008932061,0.011895118
11269.53,5.6386147,0,0.0020187628,963.4524866999561,845.9566845618863,2517,8731.544,4.412985,615.16455,0.4076751,11269.53,5.6386147,0,,,,,963.4524866999561,0.00077075773,845.9566845618863,0.0008296719,0.009134895,0.012029718
11267.849,5.638019,0,0.0020193588,963.4526284854271,845.9567321525648,2518,8730.045,4.4128184,615.7023,0.40677103,11267.849,5.638019,0,,,,,963.4526284854271,0.0007709774,845.9567321525648,0.0008300066,0.008694162,0.011817349
11271.893,5.6411643,0,0.0020199546,963.4536132269137,845.9564160169828,2519,8732.458,4.4129415,615.2255,0.4075071,11271.893,5.6411643,0,,,,,963.4536132269137,0.000769842,845.9564160169828,0.0008287667,0.009044318,0.012121944
11275.556,5.639049,0,0.0020205504,963.451196200731,845.9559070244504,2520,8735.849,4.413248,611.3395,0.4072516,11275.556,5.639049,0,,,,,963.451196200731,0.00076980557,845.9559070244504,0.0008284528,0.008828079,0.011937825
11270.319,5.640143,0,0.002021146,963.4517934274443,845.9563565310685,2521,8731.895,4.4127927,612.44586,0.40714642,11270.319,5.640143,0,,,,,963.4517934274443,0.0007704417,845.9563565310685,0.0008293279,0.008994045,0.012014817
11273.425,5.636365,0,0.0020217414,963.4526699703815,845.9565583919295,2522,8733.613,4.4129124,619.3756,0.4068294,11273.425,5.636365,0,,,,,963.4526699703815,0.00077107485,845.9565583919295,0.00083005056,0.008998591,0.012083741
11278.017,5.6406164,0,0.0020223367,963.4533959659425,845.9562339196393,2523,8736.984,4.413318,615.13354,0.4077738,11278.017,5.6406164,0,,,,,963.4533959659425,0.0007701931,845.9562339196393,0.00082890387,0.00889554,0.012196947
11275.865,5.6413755,0,0.002022932,963.4526260571889,845.9554133734159,2524,8735.0625,4.413192,618.7616,0.40781352,11275.865,5.6413755,0,,,,,963.4526260571889,0.0007695009,845.9554133734159,0.0008280512,0.009097,0.012337316
11278.465,5.638841,0,0.002023527,963.4517930033692,845.958213299909,2525,8736.717,4.413247,617.0374,0.40748417,11278.465,5.638841,0,,,,,963.4517930033692,0.0007700794,845.958213299909,0.00082933926,0.0090962425,0.0124271065
11281.512,5.6419883,0,0.0020241218,963.4529799592057,845.9567701658957,2526,8739.904,4.413415,612.9943,0.40679145,11281.512,5.6419883,0,,,,,963.4529799592057,0.0007694183,845.9567701658957,0.00082825695,0.009128198,0.012346462
11275.411,5.6421723,128,0.0020247167,963.4530901599454,845.9559786537986,2527,8735.971,4.4140954,618.03674,0.40735084,11275.411,5.6421723,128,,,,,963.4530901599454,0.0007708126,845.9559786537986,0.00082967285,0.008827208,0.012029704
11271.412,5.6413975,0,0.0020253113,963.4521001872761,845.9559171009664,2528,8732.522,4.412949,616.3099,0.40820712,11271.412,5.6413975,0,,,,,963.4521001872761,0.00076977286,845.9559171009664,0.00082847406,0.009153975,0.012293948
11283.381,5.641047,0,0.0020259058,963.4531970979364,845.9563242555713,2529,8741.766,4.413574,613.98645,0.40731448,11283.381,5.641047,0,,,,,963.4531970979364,0.0007694887,845.9563242555713,0.0008282817,0.008890134,0.012162848
11272.779,5.6413226,0,0.0020265002,963.4526562881626,845.9561039275893,2530,8733.108,4.4130163,623.037,0.40766817,11272.779,5.6413226,0,,,,,963.4526562881626,0.0007707311,845.9561039275893,0.0008295675,0.009002971,0.012076559
