tfopwg_disp,ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
FA,288.675423,60.670948,-2.93,0.053,-0.053,0.0,-19.382,0.061,-0.061,0.0,2458692.73536,0.01036,-0.01036,0,13.3118,0.00203,-0.00203,0,4.492,0.616,-0.616,0,750.0,2.31143,-2.31143,0,2.67981,0.201427,-0.201427,0,109.875,901.0,10.2572,0.006,-0.006,0,165.808,0.7695,-0.7695,0,6011.0,123.1,-123.1,0,4.5,0.08,-0.08,0,0.98,0.04,-0.04,0
CP,325.201645,84.333761,345.178,0.067,-0.067,0.0,63.044,0.07,-0.07,0.0,2460643.486453,0.000798,-0.000798,0,16.2016817,1.28e-05,-1.28e-05,0,2.792,0.416,-0.416,0,885.0,20.2232,-20.2232,0,2.38101,0.166184,-0.166184,0,28.0911,641.0,7.5825,0.006,-0.006,0,28.2938,0.0312,-0.0312,0,5071.0,141.3,-141.3,0,4.58,0.09,-0.09,0,0.78,0.05,-0.05,0
KP,277.478075,85.233321,-15.354,0.038,-0.038,0.0,24.461,0.054,-0.054,0.0,2460334.805905,0.000615,-0.000615,0,2.8641388,3.2e-06,-3.2e-06,0,2.417,0.095,-0.095,0,9597.0,83.3868,-83.3868,0,15.5276,0.732644,-0.732644,0,591.067,1373.0,10.0521,0.006,-0.006,0,234.149,1.1875,-1.1875,0,6082.0,137.7,-137.7,0,4.13,0.08,-0.08,0,1.53,0.07,-0.07,0
FP,356.318574,62.142699,15.96,0.054,-0.054,0.0,0.67,0.045,-0.045,0.0,2458979.490719,0.007091,-0.007091,0,5.2469991,0.0002597,-0.0002597,0,3.45,0.46,-0.46,0,1180.0,105.379,-105.379,0,5.46087,0.343567,-0.343567,0,604.151,1381.0,10.4641,0.006,-0.006,0,304.76,3.193,-3.193,0,6651.0,139.9,-139.9,0,4.27,0.09,-0.09,0,1.44,0.06,-0.06,0
FP,349.796329,75.017864,-5.462,0.045,-0.045,0.0,-18.639,0.044,-0.044,0.0,2460479.137922,0.001553,-0.001553,0,0.7438074,1.1e-06,-1.1e-06,0,1.377,0.058,-0.058,0,633.0,25.414,-25.414,0,9.77911,,,0,1705.03,1790.0,10.2351,0.006,-0.006,0,423.272,4.72,-4.72,0,5182.0,122.0,-122.0,0,,,,0,4.04,,,0
FP,351.174718,77.627113,12.588,0.054,-0.054,0.0,2.736,0.047,-0.047,0.0,2460473.279498,0.000144,-0.000144,0,3.9401791,8e-07,-8e-07,0,1.991,0.148,-0.148,0,13317.0,5183.76,-5183.76,0,25.3897,2.96422,-2.96422,0,1090.26,1600.0,9.68708,0.006,-0.006,0,260.494,2.111,-2.111,0,7170.0,213.8,-213.8,0,4.31,0.08,-0.08,0,1.51,0.05,-0.05,0
FP,325.32505,68.807202,51.799,0.044,-0.044,0.0,29.15,0.044,-0.044,0.0,2460420.948154,0.000926,-0.000926,0,1.4013505,1.3e-06,-1.3e-06,0,1.562,0.348,-0.348,0,1532.0,96.9248,-96.9248,0,3.7143,0.233363,-0.233363,0,1975.13,1857.0,10.2505,0.006,-0.006,0,133.496,0.4335,-0.4335,0,5521.0,182.2,-182.2,0,4.48,0.08,-0.08,0,0.94,0.05,-0.05,0
FP,340.909648,69.091928,11.937,0.055,-0.055,0.0,2.525,0.049,-0.049,0.0,2458765.05965,0.0045,-0.0045,0,2.1679,0.00031,-0.00031,0,1.39,0.551,-0.551,0,560.0,5.50695,-5.50695,0,5.32848,0.574709,-0.574709,0,10508.5,2820.0,9.9272,0.033,-0.033,0,451.796,6.61,-6.61,0,10596.0,671.7,-671.7,0,4.27,0.09,-0.09,0,2.0,0.1,-0.1,0
FP,342.443925,68.251071,68.76,0.048,-0.048,0.0,3.244,0.044,-0.044,0.0,2460447.12743,0.002291,-0.002291,0,2.3866952,3.3e-06,-3.3e-06,0,2.654,0.261,-0.261,0,586.0,20.5893,-20.5893,0,9.72386,,,0,2334.78,1936.0,10.0552,0.006,-0.006,0,396.201,4.0995,-4.0995,0,5017.0,122.0,-122.0,0,,,,0,4.73,,,0
FP,318.049804,68.05247,54.237,0.038,-0.038,0.0,29.051,0.044,-0.044,0.0,2459880.690181,0.002397,-0.002397,0,1.7126115,7.6e-06,-7.6e-06,0,3.128,0.491,-0.491,0,340.0,21.404,-21.404,0,2.01928,0.114591,-0.114591,0,4528.0,2285.0,9.39435,0.006,-0.006,0,113.845,0.291,-0.291,0,5932.2,71.4,-71.4,0,4.48,0.08,-0.08,0,1.0,0.05,-0.05,0
FP,5.420651,77.880071,17.7,1.7,-1.7,0.0,10.0,1.8,-1.8,0.0,2460311.882875,0.000421,-0.000421,0,0.7522775,4e-07,-4e-07,0,1.073,0.142,-0.142,0,1301.0,63.7966,-63.7966,0,6.75509,,,0,13651.7,,9.5287,0.006,-0.006,0,280.381,,,0,7325.2,111.9,-111.9,0,,,,0,1.77,,,0
FP,3.021798,66.650523,19.05,0.046,-0.046,0.0,-8.532,0.045,-0.045,0.0,2460630.611572,0.003491,-0.003491,0,5.8089284,1.74e-05,-1.74e-05,0,5.137,1.311,-1.311,0,1111.0,55.1725,-55.1725,0,3.79308,0.217623,-0.217623,0,1275.72,1664.0,10.2763,0.006,-0.006,0,234.455,1.54,-1.54,0,6406.0,179.8,-179.8,0,4.34,0.09,-0.09,0,1.27,0.06,-0.06,0
FP,359.741171,61.554089,37.502,0.052,-0.052,0.0,-13.408,0.071,-0.071,0.0,2458765.53404,0.00394,-0.00394,0,1.49446,0.00023,-0.00023,0,2.114,0.367,-0.367,0,890.0,1.6014,-1.6014,0,4.21366,0.272462,-0.272462,0,3024.1,2065.0,10.2918,0.006,-0.006,0,269.476,2.3625,-2.3625,0,6587.0,163.9,-163.9,0,4.27,0.09,-0.09,0,1.43,0.06,-0.06,0
KP,279.262473,40.018691,8.779,0.044,-0.044,0.0,0.25,0.043,-0.043,0.0,2459391.184996,0.001266,-0.001266,0,3.3326189,2.8e-06,-2.8e-06,0,3.5620066,0.0458853,-0.0458853,0,8310.5066162,96.32783,-96.32783,0,15.6399082,0.8105998,-0.8105998,0,1512.9973764,1590.6670806,12.0545,0.007,-0.007,0,610.176,8.8895,-8.8895,0,5768.2,140.0,-140.0,0,4.0,0.07,-0.07,0,1.6948299,0.0842764,-0.0842764,0
KP,274.701253,45.172219,32.58,0.04,-0.04,0.0,47.14,0.043,-0.043,0.0,2459393.375248,0.000443,-0.000443,0,5.0172146,1.9e-06,-1.9e-06,0,3.7363301,0.0181881,-0.0181881,0,14236.9594003,63.811466,-63.811466,0,13.5478019,0.618605,-0.618605,0,404.711186,1143.9473896,11.2311,0.007,-0.007,0,290.404,1.819,-1.819,0,5930.0,435.4,-435.4,0,4.4,0.08,-0.08,0,1.10013,0.0500402,-0.0500402,0
KP,291.162386,55.473027,6.141,0.039,-0.039,0.0,-27.969,0.041,-0.041,0.0,2459825.459527,0.000475,-0.000475,0,2.1436364,7e-07,-7e-07,0,3.1539349,0.0154328,-0.0154328,0,9203.7552743,39.85365,-39.85365,0,18.0537588,0.9524189,-0.9524189,0,3410.2601185,1949.0214829,11.1541,0.007,-0.007,0,454.144,4.423,-4.423,0,6148.0,140.8,-140.8,0,4.01,0.08,-0.08,0,1.77061,0.0931859,-0.0931859,0
KP,224.872859,46.9601,5.323,0.038,-0.038,0.0,-7.851,0.047,-0.047,0.0,2459686.204782,0.000712,-0.000712,0,4.5421594,4.8e-06,-4.8e-06,0,4.294,0.293,-0.293,0,9760.0,2.06738,-2.06738,0,17.3816,0.944499,-0.944499,0,821.405,1491.0,11.191,0.007,-0.007,0,435.156,4.3895,-4.3895,0,5939.3,133.1,-133.1,0,4.0,0.08,-0.08,0,1.73,0.09,-0.09,0
CP,79.768253,-71.895527,7.14,0.067,-0.067,0.0,16.374,0.078,-0.078,0.0,2458544.670293,0.0001,-0.0001,0,4.2311173,6e-07,-6e-07,0,4.3531635,0.0134884,-0.0134884,0,7261.2759361,19.817411,-19.817411,0,14.6260711,0.6878666,-0.6878666,0,1489.1126253,1584.3518526,10.8719,0.006,-0.006,0,411.719,8.01,-8.01,0,6671.0,130.6,-130.6,0,4.14,0.09,-0.09,0,1.6640199,0.0781055,-0.0781055,0
CP,352.016676,75.552607,-5.247,0.048,-0.048,0.0,-34.379,0.039,-0.039,0.0,2460654.567185,0.001997,-0.001997,0,12.0557353,2.24e-05,-2.24e-05,0,1.959,0.409,-0.409,0,807.0,47.8582,-47.8582,0,2.39173,0.147246,-0.147246,0,19.3677,584.0,8.9943,0.006,-0.006,0,66.0929,0.12895,-0.12895,0,5504.0,129.9,-129.9,0,4.58,0.08,-0.08,0,0.83,0.04,-0.04,0
FP,42.155188,62.18926,112.945,0.128,-0.128,0.0,-104.348,0.161,-0.161,0.0,2458797.344998,0.004051,-0.004051,0,8.2491871,0.0031995,-0.0031995,0,4.9807847,0.3442086,-0.3442086,0,117724.0282614,11101.498,-11101.498,0,8.0476984,35.753082,-35.753082,0,1.1552603,264.4172054,14.9885,0.011,-0.011,0,41.5305,0.15765,-0.15765,0,2990.0,158.0,-158.0,0,5.13581,0.0381304,-0.0381304,0,0.165066,0.0050239,-0.0050239,0
FA,266.767331,57.226662,135.163,0.06,-0.06,0.0,441.578,0.062,-0.062,0.0,2458798.104217,0.004239,-0.004239,0,12.1582804,0.005805,-0.005805,0,2.1406837,0.7304905,-0.7304905,0,3430.7762638,515.45435,-515.45435,0,1.9160277,1.0555835,-1.0555835,0,2.6741524,326.1491782,12.5441,0.007,-0.007,0,48.049,0.06325,-0.06325,0,3429.0,157.0,-157.0,0,4.90092,0.003213,-0.003213,0,0.3232,0.0095431,-0.0095431,0
CP,56.39061,37.11228,81.643,0.081,-0.081,0.0,13.486,0.058,-0.058,0.0,2458791.515001,0.001337,-0.001337,0,0.98933,0.0001055,-0.0001055,0,1.0357615,0.3979622,-0.3979622,0,1519.669587,132.89734,-132.89734,0,1.8303854,1.7299397,-1.7299397,0,122.2150262,848.0098579,11.0136,0.007,-0.007,0,35.2736,0.05265,-0.05265,0,3455.0,157.0,-157.0,0,4.76798,0.0065403,-0.0065403,0,0.465258,0.0136292,-0.0136292,0
FP,246.624072,66.144224,-48.099,0.056,-0.056,0.0,141.604,0.061,-0.061,0.0,2458736.130762,0.000502,-0.000502,0,34.9270483,0.0001295,-0.0001295,0,2.7546907,0.0285786,-0.0285786,0,110264.9392094,1543.9479,-1543.9479,0,18.8285063,15.250235,-15.250235,0,0.8171218,242.488665,13.4447,0.007,-0.007,0,89.6716,0.26635,-0.26635,0,3496.0,63.0,-63.0,0,4.9,,,0,0.389199,0.0116133,-0.0116133,0
FP,44.292951,33.312657,23.799,0.24,-0.24,0.0,-7.395,0.214,-0.214,0.0,2459882.483425,0.000292,-0.000292,0,1.7729239,6e-07,-6e-07,0,1.8255671,0.0183248,-0.0183248,0,26694.3797428,289.91833,-289.91833,0,14.9468862,1.8219693,-1.8219693,0,317.7796355,1076.8402129,11.9056,0.006,-0.006,0,152.983,3.3105,-3.3105,0,4769.0,128.627,-128.627,0,4.64845,0.0974705,-0.0974705,0,0.687841,0.0515126,-0.0515126,0
FP,37.893241,34.368925,-3.814,0.091,-0.091,0.0,2.129,0.081,-0.081,0.0,2459885.666366,0.000543,-0.000543,0,4.076684,1.9e-06,-1.9e-06,0,4.4132181,0.0297782,-0.0297782,0,10459.727229,85.59089,-85.59089,0,17.5223182,0.7767696,-0.7767696,0,1443.0883389,1571.9653862,10.6479,0.009,-0.009,0,374.442,6.276,-6.276,0,6531.44,109.703,-109.703,0,4.13711,0.0874493,-0.0874493,0,1.64302,0.0721885,-0.0721885,0
FP,35.807322,56.570014,20.893,0.046,-0.046,0.0,-34.883,0.056,-0.056,0.0,2458791.468047,0.002783,-0.002783,0,0.901465,0.0001916,-0.0001916,0,2.5562155,0.3825851,-0.3825851,0,3156.5658264,241.35936,-241.35936,0,3.4348127,0.9978432,-0.9978432,0,325.5470241,1083.3609617,12.974,0.007,-0.007,0,153.986,0.6375,-0.6375,0,3896.0,157.0,-157.0,0,4.64192,0.0112232,-0.0112232,0,0.611023,0.0183221,-0.0183221,0
FP,320.054292,-51.309972,18.03,0.053,-0.053,0.0,-14.704,0.064,-0.064,0.0,2458328.33733,0.00377,-0.00377,0,7.31898,0.00224,-0.00224,0,3.771,0.886,-0.886,0,3809.3,10.2,-10.2,0,8.79673,0.51237,-0.51237,0,468.718,1296.0,11.407,0.006,-0.006,0,360.131,4.613,-4.613,0,5926.0,79.5,-79.5,0,4.27,2.01,-2.01,0,1.3,0.03,-0.03,0
CP,44.338874,76.551405,691.036,0.051,-0.051,0.0,-399.685,0.052,-0.052,0.0,2459767.373106,0.001241,-0.001241,0,1.9495403,3.2e-06,-3.2e-06,0,0.8060618,0.0487166,-0.0487166,0,2089.2444115,86.66906,-86.66906,0,1.3929217,0.0707066,-0.0707066,0,23.3722044,560.7827791,11.0548,0.007,-0.007,0,18.2276,0.011,-0.011,0,3414.0,157.0,-157.0,0,4.97292,0.0116277,-0.0116277,0,0.260187,0.0078434,-0.0078434,0
FP,39.006522,25.588461,4.7,2.1,-2.1,0.0,-17.0,2.1,-2.1,0.0,2459521.618633,0.001088,-0.001088,0,1.8497201,8.8e-06,-8.8e-06,0,1.757,0.21,-0.21,0,5750.0,7.70571,-7.70571,0,11.2477,,,0,2139.72,,9.8203,0.006,-0.006,0,163.49,,,0,6019.0,,,0,4.438,,,0,1.24,,,0
FP,32.294112,40.401942,20.364,0.071,-0.071,0.0,-14.744,0.081,-0.081,0.0,2458791.425546,0.000115,-0.000115,0,2.1721416,1.94e-05,-1.94e-05,0,2.7480823,0.0083884,-0.0083884,0,17864.5520776,76.04454,-76.04454,0,18.0850347,0.8086398,-0.8086398,0,1872.5289135,1677.7485906,9.25319,0.006,-0.006,0,146.653,0.8685,-0.8685,0,6198.0,125.762,-125.762,0,4.27912,0.0816488,-0.0816488,0,1.30937,0.0584171,-0.0584171,0
FA,312.32708,70.796604,33.323,0.049,-0.049,0.0,58.22,0.056,-0.056,0.0,2458794.103356,0.001882,-0.001882,0,3.623909,0.0027476,-0.0027476,0,2.6568012,0.1899665,-0.1899665,0,26979.8210456,2005.456,-2005.456,0,6.9347137,0.4686077,-0.4686077,0,4.6168393,373.8573643,13.0367,0.007,-0.007,0,82.1294,0.20165,-0.20165,0,3514.0,157.0,-157.0,0,4.81377,0.0042378,-0.0042378,0,0.414101,0.0123306,-0.0123306,0
FP,207.874218,84.071615,-14.658,0.052,-0.052,0.0,8.105,0.052,-0.052,0.0,2460334.944097,0.003743,-0.003743,0,6.9744232,2.44e-05,-2.44e-05,0,2.124,0.561,-0.561,0,9189.0,21638.7,-21638.7,0,37.9891,12.0492,-12.0492,0,245.906,1103.0,10.249,0.007,-0.007,0,306.502,3.1535,-3.1535,0,5821.7,96.2,-96.2,0,3.97,0.08,-0.08,0,1.86,0.09,-0.09,0
FP,85.66321,35.185708,-2.544,0.081,-0.081,0.0,-20.51,0.062,-0.062,0.0,2460310.718475,0.00044,-0.00044,0,3.4557863,1.5e-06,-1.5e-06,0,2.164,0.261,-0.261,0,6423.0,303.276,-303.276,0,16.0772,0.62301,-0.62301,0,2978.62,2058.0,9.17041,0.006,-0.006,0,267.683,3.777,-3.777,0,8170.0,258.8,-258.8,0,4.24,0.08,-0.08,0,1.78,0.06,-0.06,0
FP,88.886226,-57.290745,2.812,0.056,-0.056,0.0,-39.619,0.049,-0.049,0.0,2460746.619767,0.000362,-0.000362,0,7.757643,1.8e-06,-1.8e-06,0,2.8561356,0.0629399,-0.0629399,0,7336.6908822,22.2534614,-22.2534614,0,12.7936991,0.0707611,-0.0707611,0,161.5793695,993.2304197,9.6686,0.007,-0.007,0,210.311,1.1585,-1.1585,0,6038.0,54.0,-54.0,0,3.96,0.11,-0.11,0,1.91151,,,0
FP,76.851285,36.275085,3.558,0.076,-0.076,0.0,-0.776,0.047,-0.047,0.0,2458822.09874,0.00422,-0.00422,0,9.1505,0.0034,-0.0034,0,2.986,0.385,-0.385,0,1370.0,2.84901,-2.84901,0,11.1497,0.696148,-0.696148,0,272.763,1132.0,10.0106,0.006,-0.006,0,463.156,9.894,-9.894,0,7719.0,139.9,-139.9,0,3.74,0.08,-0.08,0,3.02,0.11,-0.11,0
KP,94.792955,73.827567,-16.643,0.055,-0.055,0.0,-22.593,0.111,-0.111,0.0,2460474.181987,0.000102,-0.000102,0,3.7649949,4e-07,-4e-07,0,2.642,0.017,-0.017,0,14735.0,72.808,-72.808,0,17.8182,0.731822,-0.731822,0,580.386,1367.0,9.88278,0.006,-0.006,0,235.479,2.418,-2.418,0,6724.0,164.0,-164.0,0,4.29,0.09,-0.09,0,1.42,0.06,-0.06,0
FP,188.3547,84.678957,-124.769,0.039,-0.039,0.0,-43.92,0.036,-0.036,0.0,2458870.507719,0.000464,-0.000464,0,0.6664948,1.6e-06,-1.6e-06,0,1.38,0.143,-0.143,0,260.0,0.281876,-0.281876,0,3.217,0.21665,-0.21665,0,2681.48,2004.0,8.68013,0.006,-0.006,0,130.942,0.357,-0.357,0,5329.0,131.1,-131.1,0,3.8,0.08,-0.08,0,1.99,0.11,-0.11,0
FP,66.370139,46.365902,-59.115,0.092,-0.092,0.0,9.559,0.042,-0.042,0.0,2459936.359525,0.002253,-0.002253,0,5.6309047,1.78e-05,-1.78e-05,0,3.877,1.142,-1.142,0,1683.0,3169.84,-3169.84,0,7.00844,1.77046,-1.77046,0,2320.13,1933.0,9.5668,0.006,-0.006,0,78.7137,0.33005,-0.33005,0,5304.0,123.0,-123.0,0,4.6,0.08,-0.08,0,0.79,0.04,-0.04,0
FP,65.876229,35.495109,-2.883,0.124,-0.124,0.0,-12.716,0.08,-0.08,0.0,2459910.5579,0.002965,-0.002965,0,0.6803433,0.000126,-0.000126,0,2.0674164,0.1864681,-0.1864681,0,565.5754223,43.955204,-43.955204,0,8.1888041,0.6728079,-0.6728079,0,71174.0244493,4165.8164478,10.2674,0.006,-0.006,0,506.864,12.112,-12.112,0,7325.5,136.6,-136.6,0,3.71,0.09,-0.09,0,2.97877,0.17593,-0.17593,0
CP,277.925194,82.305949,6.721,0.039,-0.039,0.0,47.712,0.04,-0.04,0.0,2459757.356321,0.002937,-0.002937,0,5.8775548,1.28e-05,-1.28e-05,0,2.9027641,0.1618857,-0.1618857,0,412.2881337,30.548046,-30.548046,0,2.1822904,0.3097249,-0.3097249,0,267.1706249,1031.1383185,9.56906,0.006,-0.006,0,122.494,0.307,-0.307,0,5977.0,130.6,-130.6,0,4.47,0.08,-0.08,0,1.00568,0.0478392,-0.0478392,0
FP,85.581285,49.513452,26.89,0.1,-0.1,0.0,-70.465,0.082,-0.082,0.0,2460309.854705,0.002393,-0.002393,0,1.3561596,4.3e-06,-4.3e-06,0,2.504,0.863,-0.863,0,482.0,63.439,-63.439,0,4.12493,0.368895,-0.368895,0,11881.9,2908.0,9.00007,0.006,-0.006,0,187.823,2.1665,-2.1665,0,6375.0,159.4,-159.4,0,4.0,0.09,-0.09,0,1.86,0.08,-0.08,0
FP,88.475966,30.446042,1.027,0.203,-0.203,0.0,-4.059,0.16,-0.16,0.0,2459547.065465,0.002104,-0.002104,0,2.0492064,1.58e-05,-1.58e-05,0,3.417,0.144,-0.144,0,1030.0,56.325,-56.325,0,,,,0,,,10.1283,0.072,-0.072,0,4488.38,1671.21,-1671.21,0,,,,0,,,,0,,,,0
FP,93.318904,63.685008,-4.99,0.961,-0.961,0.0,0.594,1.224,-1.224,0.0,2459935.390685,0.001688,-0.001688,0,2.6093167,2.5e-05,-2.5e-05,0,1.175,0.35,-0.35,0,1984.0,1499.48,-1499.48,0,11.4272,,,0,526.719,,9.7053,0.006,-0.006,0,294.292,,,0,7235.0,,,0,,,,0,1.78,,,0
FP,89.934847,33.506969,-3.075,0.12,-0.12,0.0,-6.438,0.093,-0.093,0.0,2458819.39874,0.00213,-0.00213,0,2.37532,0.00039,-0.00039,0,2.957,0.245,-0.245,0,1940.0,150.099,-150.099,0,13.5855,3.05985,-3.05985,0,24634.5,3490.0,9.84095,0.006,-0.006,0,402.261,8.8495,-8.8495,0,7895.7,147.4,-147.4,0,4.06,0.1,-0.1,0,2.11,0.17,-0.17,0
FP,88.369051,37.339411,-45.908,0.083,-0.083,0.0,83.682,0.067,-0.067,0.0,2458819.00417,0.0022,-0.0022,0,1.76406,0.00029,-0.00029,0,3.086,0.077,-0.077,0,870.0,205.882,-205.882,0,12.3762,3.48063,-3.48063,0,40901.7,3961.0,6.4018,0.006,-0.006,0,66.5241,0.23325,-0.23325,0,6481.7,362.6,-362.6,0,,,,0,2.03,0.22,-0.22,0
FP,89.420179,36.765805,-2.947,0.075,-0.075,0.0,-1.976,0.061,-0.061,0.0,2458818.74012,0.00948,-0.00948,0,1.69433,0.00183,-0.00183,0,2.169,0.563,-0.563,0,650.0,3.70354,-3.70354,0,5.20733,0.47039,-0.47039,0,3651.29,2165.0,10.3693,0.006,-0.006,0,428.948,6.985,-6.985,0,7185.0,269.0,-269.0,0,4.04,0.09,-0.09,0,2.0,0.08,-0.08,0
FP,81.807832,38.597453,-0.5,1.7,-1.7,0.0,-17.0,1.7,-1.7,0.0,2458818.22815,0.00124,-0.00124,0,3.32125,0.00032,-0.00032,0,4.304,0.127,-0.127,0,5760.0,1114.22,-1114.22,0,25.5824,,,0,12389.8,,9.7229,0.014,-0.014,0,225.941,,,0,7174.0,,,0,,,,0,1.76,,,0
FP,348.607533,76.93432,4.034,0.08,-0.08,0.0,10.082,0.064,-0.064,0.0,2460311.61688,0.003118,-0.003118,0,2.363311,7.5e-06,-7.5e-06,0,3.294,0.548,-0.548,0,1121.0,38.3181,-38.3181,0,2.74038,0.16585,-0.16585,0,1379.02,1697.0,10.0233,0.006,-0.006,0,130.543,0.5625,-0.5625,0,5420.0,119.5,-119.5,0,4.38,0.08,-0.08,0,1.04,0.05,-0.05,0
CP,45.956474,83.587427,91.732,0.046,-0.046,0.0,-34.432,0.046,-0.046,0.0,2460660.823683,0.001842,-0.001842,0,2.6800536,4.8e-06,-4.8e-06,0,1.758,0.353,-0.353,0,456.0,21.0246,-21.0246,0,2.3437,0.129152,-0.129152,0,342.997,1198.0,9.52906,0.006,-0.006,0,111.276,0.3695,-0.3695,0,5550.0,134.2,-134.2,0,4.37,0.08,-0.08,0,1.07,0.05,-0.05,0
CP,259.017252,72.161181,-6.094,0.05,-0.05,0.0,5.154,0.049,-0.049,0.0,2460503.136603,0.000293,-0.000293,0,40.7501028,1.37e-05,-1.37e-05,0,4.873,0.064,-0.064,0,6026.0,46.2246,-46.2246,0,10.1271,0.441178,-0.441178,0,14.5514,544.0,9.4682,0.006,-0.006,0,168.067,0.687,-0.687,0,6453.0,195.0,-195.0,0,5.20004,0.374851,-0.374851,0,1.31,0.06,-0.06,0
CP,259.017252,72.161181,-6.094,0.05,-0.05,0.0,5.154,0.049,-0.049,0.0,2460468.361028,0.003571,-0.003571,0,10.9836724,4.17e-05,-4.17e-05,0,2.636,0.92,-0.92,0,315.0,32.9562,-32.9562,0,2.35616,0.177899,-0.177899,0,196.694,1043.0,9.4682,0.006,-0.006,0,168.067,0.687,-0.687,0,6453.0,195.0,-195.0,0,5.20004,0.374851,-0.374851,0,1.31,0.06,-0.06,0
FA,130.969393,86.228398,20.373,0.045,-0.045,0.0,2.504,0.045,-0.045,0.0,2458821.04876,0.00413,-0.00413,0,8.13664,0.00331,-0.00331,0,2.084,0.348,-0.348,0,840.0,2.89007,-2.89007,0,11.75,,,0,29.5076,649.0,8.71289,0.006,-0.006,0,221.791,1.2735,-1.2735,0,4913.0,122.0,-122.0,0,,,,0,3.96,,,0
FP,91.872047,66.857699,-19.652,0.06,-0.06,0.0,-36.157,0.073,-0.073,0.0,2459957.440794,0.002367,-0.002367,0,3.8954139,1.44e-05,-1.44e-05,0,2.832,0.416,-0.416,0,911.0,40.5608,-40.5608,0,5.15915,0.301122,-0.301122,0,566.299,1359.0,10.045,0.009,-0.009,0,281.902,4.53,-4.53,0,6064.0,132.1,-132.1,0,3.94,0.08,-0.08,0,1.89,0.09,-0.09,0
FP,64.648489,52.865034,19.482,1.018,-1.018,0.0,20.031,1.084,-1.084,0.0,2458818.19746,0.00313,-0.00313,0,1.08625,0.00036,-0.00036,0,2.534,0.268,-0.268,0,1110.0,1.54697,-1.54697,0,4.65122,0.714178,-0.714178,0,4081.88,2226.0,10.2851,0.006,-0.006,0,222.358,50.771,-50.771,0,5562.6,419.2,-419.2,0,,,,0,1.4,0.21,-0.21,0
FP,61.721603,58.465452,15.3,0.056,-0.056,0.0,-14.916,0.047,-0.047,0.0,2458822.59324,0.00237,-0.00237,0,7.45494,0.00138,-0.00138,0,3.465,0.612,-0.612,0,2280.0,71.4002,-71.4002,0,15.1922,,,0,479.468,1303.0,9.46925,0.006,-0.006,0,201.645,1.3645,-1.3645,0,5029.7,16.7,-16.7,0,,,,0,2.45,,,0
KP,65.469581,57.817209,-2.516,0.083,-0.083,0.0,4.003,0.085,-0.085,0.0,2460657.382557,0.000671,-0.000671,0,3.1915257,2.4e-06,-2.4e-06,0,2.756,0.135,-0.135,0,8587.0,165.663,-165.663,0,16.4091,1.63595,-1.63595,0,1161.72,1626.0,9.441,0.006,-0.006,0,213.053,2.691,-2.691,0,6673.0,150.4,-150.4,0,4.13,0.12,-0.12,0,1.69,0.17,-0.17,0
FP,73.034809,30.280386,-6.1,2.5,-2.5,0.0,-3.7,2.5,-2.5,0.0,2459917.090821,0.000773,-0.000773,0,13.7058173,2.36e-05,-2.36e-05,0,2.597,0.254,-0.254,0,5788.0,1723.07,-1723.07,0,20.2141,,,0,350.05,,10.3614,0.006,-0.006,0,391.546,,,0,8001.0,,,0,,,,0,2.05,,,0
FP,70.54858,54.292058,2.972,0.067,-0.067,0.0,-2.506,0.055,-0.055,0.0,2460312.310541,0.002878,-0.002878,0,0.6565741,2e-06,-2e-06,0,1.908,0.23,-0.23,0,423.0,24.5127,-24.5127,0,5.01154,,,0,4719.59,2309.0,9.9021,0.006,-0.006,0,299.399,4.3855,-4.3855,0,5235.5,16.3,-16.3,0,,,,0,2.68,,,0
CP,292.313979,65.973802,56.574,0.104,-0.104,0.0,-131.332,0.094,-0.094,0.0,2459657.394071,0.002761,-0.002761,0,4.8026561,5.3e-06,-5.3e-06,0,1.1658648,0.1640252,-0.1640252,0,4358.1157678,180.45848,-180.45848,0,1.4202459,0.3005025,-0.3005025,0,4.4510969,370.455897,13.3081,0.007,-0.007,0,37.2209,0.06155,-0.06155,0,3231.0,157.0,-157.0,0,5.04064,0.0219142,-0.0219142,0,0.213459,0.0064024,-0.0064024,0
KP,78.295591,33.317953,10.622,0.082,-0.082,0.0,-49.779,0.058,-0.058,0.0,2460662.485202,7.2e-05,-7.2e-05,0,2.7347651,2e-07,-2e-07,0,3.205,0.046,-0.046,0,9209.0,18.8635,-18.8635,0,17.805,0.732869,-0.732869,0,1775.39,1808.0,8.14847,0.006,-0.006,0,136.681,0.931,-0.931,0,6767.9,115.7,-115.7,0,4.1,0.09,-0.09,0,1.77,0.07,-0.07,0
